T,FC,x1,x2
1,1,3.9313604596187703,5.177795452649649
2,66,6.316899121238052,7.259476407281516
3,33,2.560766535898618,9.882118676622122
4,8,7.781393221923177,4.643384061758033
5,3,4.66154731746235,6.164478558573103
6,0,8.916457534539305,7.715107823490797
7,0,6.076857022949445,3.777498569922093
8,0,4.003053152833676,2.8339132972034378
9,0,7.097516690095366,4.441969985383778
10,0,6.416250761388843,4.777242582671992
11,0,8.245656212346564,3.389865294191754
12,0,8.746864825274564,5.315528978458977
13,0,3.041413119454565,6.1610793115131335
14,0,7.005305725715269,6.310680349462373
15,0,6.202954686252239,4.0658952742597485
16,0,4.768673413712368,6.068534913948003
17,0,8.320837157284698,7.530894845306896
18,0,6.2953031728387705,3.3133812996979914
19,0,2.8168478101343055,4.62332805918137
20,0,5.323025558405643,9.874046597897054
