T,FC,x1,x2,x3,x4
1,2,8.432717543011186,4.413255226154466,3.0673028831497233,7.6255940123763875
2,4,7.505879872180942,3.6877953690568956,4.065005469492476,5.795545624851234
3,4,3.554331309563771,4.771624673548747,5.012277580269686,6.110182050819588
4,7,4.789673723119234,3.4973945387981833,3.835622940165665,11.086680710358145
5,6,4.479814853296929,6.675018861657813,8.360690417832435,5.16645818258813
6,1,2.5207756136064896,2.136816763379729,5.332664629761203,4.084413018877978
7,6,6.493247105772723,4.007624102408574,5.426363971496665,7.697392000190066
8,5,4.05355329463709,5.412182157447832,8.529970152796484,7.9343406566812895
9,4,8.114974968876247,7.740332828671428,4.505924153769088,3.526110921537825
10,6,3.4665578988188956,3.5074163968725527,3.162081667135136,7.9518808868050295
11,3,7.947117385627729,2.1969734046967,2.0669412781361998,3.459294300272054
12,7,6.791454091040645,9.12558978247969,3.3789579169261934,5.9386760673110714
13,5,5.083738055384782,7.208523687840775,8.760573239777923,4.715880761838254
14,2,5.542923530683561,6.254787029242965,3.014297704069194,3.140131454143912
15,3,4.344949046496995,6.9202838614059115,3.822303341106696,9.52712522804249
16,2,5.262527732862448,7.348290887360088,6.485195905682762,7.099548350663447
17,1,2.5382765754580117,3.082356223722054,5.224986126532543,7.554920028906624
18,1,3.36610316542418,3.001967880995151,9.158157777632333,6.020373883457189
19,1,8.151768691738829,8.29620397018208,5.018102222208546,4.16275060093499
20,2,2.3551153564597724,5.168143745702949,3.7069139815312786,6.522052991814331
