T,FC,x1,x2,x3
1,2,7.517108812551957,6.470481317065472,5.333142977391722
2,91,7.740399723489643,5.4298743029360566,7.206388060694755
3,30,5.432947643055216,3.8303780298908823,6.605314097540313
4,6,5.812174723864587,3.2527259364485896,6.496261524793383
5,0,4.741930631593381,3.002444653388654,2.041564489903569
6,0,6.678663851595078,4.809684189361143,5.132043208200067
7,0,7.462177457090646,2.873953968407453,8.095711827292178
8,0,9.418572033252653,2.757149259152257,5.042526648671978
9,0,8.044091481587998,8.307020758939851,6.713569768740894
10,0,4.050530961028288,8.790180338210792,5.153737374302731
11,0,4.442413798684952,4.618676425325469,5.160212416563962
12,0,6.368901899236618,7.886983782292221,2.8933239381320877
13,0,4.2837672530533695,6.165815012676764,3.920190531297791
14,0,7.436263816395428,6.358612536384806,3.102890343756835
15,0,10.178163784185134,5.2284360325249795,7.409942836416776
16,0,6.746300769460522,6.705024824000821,6.869530080722585
17,0,3.7639844794885255,6.020015554687981,4.650569385954276
18,0,3.4037831419333084,4.960253847569971,4.947240980447487
19,0,6.778747816547024,4.7283455440158395,3.578425460659218
20,0,5.818401888047532,4.316682845939528,3.663284033253039
