T,FC,x1,x2,x3,x4,x5,x6,x7
1,8,3.3013890068288734,7.873380782447301,7.222986991857798,6.459739428784427,7.418679711607454,7.231221965234348,10.89344488485508
2,3,6.977680432855221,2.3311373286191857,5.85145991276595,4.194359646817714,5.464266070348591,6.714402345273744,2.84653213756805
3,5,7.796861522299164,4.6799362537915234,8.91760067834296,4.254680038396483,7.176364052735263,2.193237201084087,7.010815607125882
4,7,7.204029589371517,4.888111297793513,7.239707461087694,3.58408433651435,3.490698160318717,3.345620124838468,5.856152310196164
5,7,7.71520993694653,7.568832368285782,4.562459142286199,5.58632023430945,7.597196886312997,3.4938525907335216,2.096643677787773
6,5,7.602178277475007,4.17054958535292,4.063710317767688,2.616798682918297,4.0604500316811665,8.362069430009463,2.3078659345059247
7,3,4.891777481448601,6.1731334291162305,6.065120569569229,6.9794462231853585,5.182048221080212,9.793727341362743,2.075130077928798
8,3,4.093462152119401,4.7348344722055815,8.790840780414198,3.092739609115593,3.448229438607172,5.5347568085918315,3.233190751537315
9,5,2.7675151045644,6.935016969036805,7.57092661992808,4.325591085133918,7.154257544325786,7.126806164747395,7.2904615790456635
10,8,5.412365580955699,6.458386509969826,6.512536849244131,4.192261929848718,6.535201259786328,6.646393735424761,8.526079813708133
11,1,3.701660055155403,6.230213554263042,4.053478082457826,2.2379612685312424,4.549735528556404,6.435920352885576,2.53977744509468
12,1,5.163122082724872,3.39958534692642,5.162114610617472,2.036432765718643,5.40868544838819,7.650955162483646,3.26130845639886
13,5,5.837385272268628,3.2113409446807433,2.0654259608753045,6.380719498607602,6.773025717066791,3.8664099981481836,6.122892783857212
14,1,5.879660980972624,2.9454989737115165,3.4022469435274476,5.381127310488383,4.222750164789405,4.324284044721104,4.767271079929899
15,4,8.286668171731474,7.710164763151754,7.357647411011071,6.191293132069704,3.9556500808879154,5.843413419712122,6.858404250952452
16,4,6.385130591481255,7.6216152478418735,7.081585763466812,8.347761753760848,9.836770976225033,5.010950799678252,4.867744946602719
17,2,5.661232163558346,4.531487375535538,6.579123981012105,8.22605565852865,5.014182702403776,2.425055798022704,3.1641113699707843
18,2,4.305319232703602,3.365417951587297,6.29447417159689,7.958729334735759,8.120335798006618,2.4252849522951663,2.2119211040759352
19,0,5.21391542305016,8.013861106634458,6.7010871909333405,6.322541840312342,4.692134190370859,3.6227466347387036,5.344805244217614
20,0,8.008024132529481,4.1682298855902635,5.5476497403134815,4.430562783114811,5.039657276673453,7.6811776913808885,2.6481966678333406
