T,FC,x1,x2,x3,x4,x5
1,1,7.385866139419415,6.449354298330881,4.228198799564091,5.047335980833988,7.414463102233087
2,6,5.323550908440107,4.30930598110143,5.930779988751693,4.32380658328735,7.006104769227884
3,2,7.624090119870661,6.827276569223889,8.28586060808485,5.0885040316991095,3.7777464945315873
4,4,5.056336630770952,7.296530937780184,6.578409987033672,8.211602167720837,7.188074214494836
5,2,6.009640124702014,3.729007283931969,4.38883017139589,3.2429066345725692,3.213370110206901
6,6,2.709652547021334,3.781235224382037,4.246793372139156,7.609635649899368,5.012941998045877
7,5,6.3705993715481295,4.746350661706294,7.40255725142859,10.735682680689973,3.1525030744240228
8,6,4.0611405805563345,7.26871298005754,7.863163840517007,7.329906655977936,6.241507056422586
9,3,7.365326726698615,2.3296348502588864,3.3045596320178943,6.341241796741147,3.3614833511328355
10,1,3.7199061464660197,3.318276238546664,5.037573913422409,5.138351278079957,5.264049232353667
11,0,2.3529447067947435,8.168554345800377,4.290116263051708,5.557457314238771,6.34060308272853
12,4,2.75208060666284,3.934463721158138,2.8817214529192032,6.8802854434164695,3.06112249732692
13,1,3.3765952330179245,6.218557639809425,3.837371910825008,3.976515711068871,5.787804501330605
14,0,4.4082406333838,6.945406127444523,7.916497551422608,3.037583963042166,5.486156025211472
15,1,4.311150829420549,7.269321113137371,2.682957152416521,2.2602770428932755,4.601819996163328
16,1,4.737335844150369,5.911756547268976,3.0245328261185893,4.0590505966175385,9.50591659507991
17,0,7.000928820695606,3.0623393872844455,6.310540380448474,7.3239068500903075,3.225873944044517
18,1,2.1145200446230494,4.193280691608139,7.050810099801152,5.069139821233174,6.301791092456698
19,0,7.144790876652634,4.47595635526183,2.6337476154877644,3.31861699131825,4.669958335798184
20,0,2.445836037356071,2.1589617928210645,8.155084288274272,4.096875798054503,7.667959990737477
