T,FC,x1,x2
1,9,9.504645612888735,5.1989180695465524
2,3,6.377170817342501,4.753039072373094
3,5,6.3022905309769,5.334885776142858
4,8,7.008058131653857,3.8269654009396463
5,3,3.2058936163538054,6.403532720856595
6,4,2.542859575952555,7.966727821718593
7,6,6.25820533794263,7.974030598449397
8,4,5.326951651262245,5.609865663397604
9,0,5.563136842329897,2.0920947786670894
10,3,4.238725369589952,5.248308630601324
11,4,6.696093349987323,7.960979961588277
12,3,7.914212138782266,6.15953104377363
13,2,3.0353136433082066,9.056047031161276
14,6,4.21797833966516,4.079858051808959
15,6,4.275022239108532,5.594560616612716
16,3,3.4495979402600554,7.456434317851495
17,2,8.411063711542187,6.260563534586792
18,5,6.608499536723665,5.182076250538572
19,1,7.184526092962678,3.252895804214464
20,2,2.436970095732214,7.126356368276355
