T,FC,x1,x2,x3
1,2,2.0158696967950642,4.78398758560543,2.5865486913437046
2,0,6.710124800414389,7.086560572891266,8.454662502574168
3,0,3.3825609618177745,6.940454723279056,4.599634023181883
4,1,6.159300896596268,3.309517392516269,2.531671514349175
5,2,3.7566587106764784,7.909251470793284,2.195440013199666
6,1,4.622242810693766,4.064392768077812,3.1041630616782925
7,2,5.1576287620446175,5.1831953478306465,4.733005862209291
8,4,5.448162807104892,3.2983076441226533,7.700411026800363
9,3,2.2474662596608703,2.408538148533771,6.678745287873285
10,2,7.500452830676645,6.569981354235548,7.825804690919818
11,0,4.33807715088984,2.5214785215203155,2.777238422062862
12,0,8.432554347383476,5.965270336676099,5.402350193787343
13,1,7.124621746874887,5.278944191891956,8.6112709437698
14,0,3.029942131499655,3.0660397420580257,2.871207691918274
15,1,4.087589327239573,7.704676610974015,3.9578266293168967
16,2,3.418757776197923,6.814453629371331,9.589147076228741
17,2,8.166501489435973,4.9239646495910545,4.782139711700783
18,2,7.064812225667188,4.763503640632969,7.142028242060795
19,1,6.281204993044283,4.2890184303292305,9.019658381865582
20,0,4.384237465933312,6.215623585576896,5.657451063415705
