T,FC,x1,x2,x3
1,0,6.7622226383399875,6.525223910462308,5.427847667771408
2,98,8.90585903182097,4.217287402290724,7.116544883275789
3,36,9.76586924961076,8.311433655055374,7.227864812998176
4,0,3.876222546518158,4.652596753193514,3.022636721102047
5,0,3.2175191055801706,2.7333804637830763,7.153957136845193
6,0,3.1940048087561297,4.978992137373731,6.991731908099085
7,0,7.6608791079138605,3.11680594441768,7.193706043569879
8,0,10.292299717968534,9.060540987964016,4.8326191772431875
9,0,3.4591912056316345,3.509993848093804,5.421444245324668
10,0,3.0118862971953924,4.368997927520505,3.3119651374897794
11,0,7.448243712828795,7.147237865895551,3.013593552238757
12,0,5.647082497964486,5.215504883144548,5.282561146526961
13,0,2.2815763829415348,3.794846836689878,3.032329889992532
14,0,3.0194535192451526,5.207434663097325,6.001691395718978
15,0,9.458227125647422,5.397834416954638,7.086751336126634
16,0,2.9361614081398804,5.018249507359527,3.2011290936662897
17,0,5.143391509530682,6.11939423609605,5.231648721338202
18,0,6.165577429068234,4.594047361091949,9.618897848705753
19,0,4.2172107287826,6.735054863099911,2.094215175475558
20,0,3.1746525186879277,2.483163645935292,7.71995427388024
