T,FC,x1,x2,x3,x4
1,2,5.002464407473252,8.781116589305622,3.083492770431372,3.0957541005732843
2,0,8.102188171661211,6.223084596552303,3.892378016694795,5.019921230224347
3,2,6.069304344936401,3.2815508736323182,6.0879166490866,7.566760968919183
4,4,5.205982589695265,5.605795425110234,5.559974860574059,8.808786305796309
5,4,6.899320141929684,5.314973883387571,5.5269463855372205,4.509341898386936
6,2,5.401959070659917,7.983935711204425,2.2902368255676757,7.247825947035911
7,0,5.334053211528294,3.2197772905753856,7.684215779645999,6.785419812394517
8,3,3.6923220814383804,2.055821330514185,3.1968620395861462,6.058211379133869
9,3,6.751541611182905,5.281958477234542,4.295663743078757,6.192227472877297
10,2,6.800608692822661,6.0881369231218265,4.180366135763089,8.23598552401344
11,3,4.33150398818371,4.347824057405239,7.371943054698621,7.480185926283031
12,2,3.245512214446176,2.243450701326175,7.315386140176716,3.7324047178261477
13,3,7.3684832554495765,2.143997629528212,6.534606321287065,5.506286028825758
14,3,4.960248575054276,7.234795976426179,3.739327246955945,3.072347256549412
15,3,7.584383022034702,5.729861818572946,7.325325267179203,2.8073940533841286
16,3,7.886756885237568,9.080894793105784,4.450321492189767,6.956069660459907
17,3,7.084665333244905,6.302918881140893,7.360175502809957,10.75370160104161
18,2,5.36550600253442,5.6998598727793635,4.843455424015452,6.000602910126481
19,1,6.561953257989082,4.060214820976268,7.184189653759807,2.261968150891348
20,2,6.44976050582647,8.461665019489736,4.403513178043433,5.343000657227598
