T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,0,0.05,1.3,0.5,0.01870999270589841,0.6778344470379002,0.24701194750402844,0.001919731465713176,0.6611113086399982
2,37,1.0,17.8,2.8,0.5406107790387276,5.490348198966725,1.3796078926366737,0.335661371776381,12.546068919731697
3,9,0.19,5.0,1.0,0.05485992114408728,0.5878342040688622,0.8558054068138469,0.15018790091178671,3.2660725075465398
4,0,0.41,1.5,0.5,0.06805754876114638,0.5036559286567633,0.3141617331129583,0.27699101291849965,1.2887184210756117
5,0,0.32,1.5,0.5,0.30801866073325335,0.26452935872322036,0.22607237442408917,0.31315571485439786,0.29450421097654766
6,0,0.61,3.0,1.0,0.1438034197028628,1.3907952798690184,0.8978688291613078,0.3454633614451221,0.10798004407886919
7,0,0.32,3.0,0.5,0.2483790443024524,2.225523463856195,0.12077257915153278,0.2586247937460724,2.732783086145103
8,0,1.83,8.0,2.5,1.6587774953992585,5.136318059457435,1.1391229590254028,1.3379811842670866,4.077417357437406
9,0,3.01,30.0,3.0,2.605955239683646,0.7264155022269447,1.7627223960435074,0.9007194464839882,4.705460419387024
10,0,1.79,9.0,3.0,1.7792353639061087,4.514557889192223,1.7516546988173998,0.46982955392312076,1.2034760703573144
11,0,3.17,25.0,6.0,1.1328254701947345,17.90244083106158,4.745640062088586,1.9421762347072637,17.911151784614773
12,0,3.4,15.0,4.0,2.195552374039323,5.0074357236229226,3.28244172154722,2.3732740831285177,5.127344689424418
13,0,4.2,15.0,4.0,3.4391782594238913,5.575647772242432,2.8699085060133833,2.942649259030371,11.816271518729772
14,0,1.2,2.0,1.0,1.169296703968586,1.0681080021390694,0.8527535792979005,0.5842833799133169,0.9150106602803079
