T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,3,0.05,1.3,0.5,0.0026778648309918663,0.7456806472725153,0.0005218650156754712,0.043044335548797136,0.9541535181301118,0.375411658042296,0.040943480483859554
2,44,1.0,17.8,2.8,0.29055301350204854,15.996041149179035,2.199253123842766,0.625226553005686,5.685282069265317,2.1254498546666145,0.8739431005988609
3,5,0.19,5.0,1.0,0.13067372577378245,4.357319354088242,0.16750606369690502,0.16094922103883502,4.388726132753903,0.14737758977372017,0.14525936236667294
4,0,0.41,1.5,0.5,0.14539751537677606,1.099669201261552,0.09333637598334055,0.3856615219503506,0.08309169350514706,0.19573543153815942,0.39620056634848316
5,0,0.32,1.5,0.5,0.1400453639721087,0.27325433026578233,0.49967394031429985,0.13453057743760818,1.428075488997822,0.28525771659469573,0.1771080688214058
6,0,0.61,3.0,1.0,0.5602310599668164,1.629764904635548,0.8975610980704857,0.24790906068724922,1.3402448113180974,0.3041549439785789,0.5103442126086886
7,0,0.32,3.0,0.5,0.11131085945697329,2.001402121473988,0.09115868670241006,0.0769685973741779,0.9443623221367109,0.34989346695566603,0.20305756311189188
8,0,1.83,8.0,2.5,0.8731097086311272,4.846299594620773,0.9420482034091215,0.24804310301793203,1.3310925096051882,2.0871488608097675,0.13984749272592512
9,0,3.01,30.0,3.0,1.159685938884595,22.847598656504925,2.4237825236239807,0.07168982710381805,4.980668846540181,1.2399364133595832,1.3382453080776464
10,0,1.79,9.0,3.0,1.5041534843451125,4.349992552396492,1.6785315691095422,0.3691199661157782,0.7606068473620582,0.9929247975665354,1.2238347670849166
11,0,3.17,25.0,6.0,0.521533834235594,10.427133494383204,2.883955854225852,2.959258792440504,3.3393157858212534,3.6900629113497643,2.5565674565298124
12,0,3.4,15.0,4.0,0.32638016123022145,7.090197338468366,2.6398824182777014,3.3458255956493668,7.885001340464187,1.1736908190942361,0.9096627781477002
13,0,4.2,15.0,4.0,2.1987216386089026,4.943942172607771,0.04140271728441647,3.8937751920591217,9.050929347716005,2.1408199112998862,0.820290832497169
14,0,1.2,2.0,1.0,0.22257980550020146,0.10832730996312434,0.7656705821506532,0.16274781207976088,0.621567001556389,0.06548902151537883,1.173660236742288
