T,FC,x1,x2
1,4,4.372577353532285,2.3722074522288366
2,91,5.6195129412713705,10.151523193773608
3,32,4.958561295482571,2.871218170743953
4,10,8.589358903987877,5.250511801188473
5,1,4.22333025215203,7.269120573963177
6,0,3.7275836444294446,7.481328372380233
7,0,7.886335073087219,3.3552060839399607
8,0,6.009056038313453,2.2062184175585595
9,0,3.2223413837038137,3.6264167728216874
10,0,2.806533311359653,7.3617308066241876
11,0,9.96677862329592,3.405834851975992
12,0,7.0367228369045804,8.205930026939233
13,0,8.916673687323538,4.014684164511277
14,0,3.223973540175644,4.9766963544448455
15,0,6.155017978918292,7.537345942290516
16,0,2.436219919036002,6.136218780290227
17,0,4.626422678323605,4.4850192781788785
18,0,3.9100778142366757,3.2958906463312236
19,0,6.163057253796386,3.156570199921279
20,0,6.19922753585758,6.577419443886857
