T,FC,x1,x2
1,2,7.3125287713775915,9.448686780811192
2,1,4.400235000429871,5.919487654237197
3,1,4.596366796788464,6.496725145925292
4,1,8.107141830792097,7.086454883164741
5,3,7.935743439047207,5.46926981817223
6,2,5.626857295321302,2.4406990918667693
7,1,3.451455731749929,4.145075463849478
8,1,3.5574084484024646,5.092705290131881
9,2,5.905142217746349,2.346695835887022
10,2,6.146898521412682,5.0677915882110804
11,1,4.956175787121003,3.230825401310805
12,2,4.592631967574638,6.811000590014672
13,1,8.91014609464051,4.389905889245762
14,1,7.187029930725993,8.722671350320956
15,1,3.2571923320172917,2.3770512237481185
16,0,2.9209777641220867,4.498146916879328
17,1,6.75942293999794,2.3737839874216933
18,0,7.541325203481827,4.902836292138746
19,0,5.285819010900907,6.789295966404492
20,0,10.302456597534452,5.298812300622549
