T,FC,x1,x2,x3,x4,x5,x6
1,0,3.9123378126080124,7.078503514478832,14.617941651930645,7.207648611205368,6.6156580810710715,6.957223207284041
2,2,6.281578740707738,2.4944789545962394,7.550958826288722,7.043687380703638,4.893739317298784,4.15709396015019
3,3,3.4123701279661396,5.404369386546342,6.074838546657905,4.448364807463622,2.9111262794412376,6.776502282816356
4,2,4.43489517060709,2.8881390744686364,5.177372638015512,3.7886377739118062,6.15344572207709,8.399120671707664
5,0,7.341670426451295,2.7734958686092033,4.6188727602236295,4.895052993005356,4.352998415978226,4.946113634387324
6,0,4.281896293707903,5.468478601007699,4.121670961823418,4.385206569791027,5.152727513902983,7.052739473013425
7,6,4.5438487079211605,4.230915572769921,4.430267255185938,7.350003209086116,6.64991011261875,5.910375849046599
8,1,3.2803826485065057,4.341076845305236,6.42377751486438,8.932519432185607,7.436186138568195,6.790117848993591
9,1,7.973146075763235,3.413745363005887,7.277214411549572,5.3437618546937165,6.945153378168126,3.4777753653589323
10,2,2.694023136229626,3.1837122065387264,6.847823031544541,13.76624945940953,3.4864019134489928,7.419317367758642
11,8,5.11785653808437,6.537186940619281,8.765850504036946,2.3935075203602896,3.0381766143310798,7.384355451664506
12,2,4.365228653981465,5.951565899588158,5.922399542299346,2.12438415341015,7.43630869999951,3.6543419427681645
13,4,3.8847220440252643,2.543508969468646,3.422833651953135,3.280679635087196,7.70914998143151,8.324344279558854
14,1,4.590306582966392,5.076433659944406,4.603096331129893,3.163554235720114,6.156454930376705,2.3128508603001596
15,3,8.659458175255999,2.380426910428013,4.257661769065981,6.425874748965091,3.3208268128063043,6.124658008062787
16,4,2.554102844420956,3.6764368762184083,7.759829000505951,4.515319959097869,7.437449617043459,6.641905041231694
17,3,8.651647024685253,6.755555695515052,5.210646527294866,5.729277490887278,8.760187776190602,4.675694416421429
18,4,4.043271435368478,11.236940299323356,6.553457590421402,8.488329924767562,7.207898832553752,4.046451078013245
19,0,2.8912051504611274,2.550713419240601,6.36829548052336,6.21218609068155,7.237040515579838,5.142273785172573
20,0,6.067851670809448,5.061741630485697,3.23570761371622,6.3674133263237565,7.385488226856674,2.0266555702320797
