T,FC,x1,x2,x3,x4,x5,x6
1,0,6.761271113365139,6.149214909468783,3.3790797475524754,7.627036593532662,6.819515653058515,2.670328485848349
2,0,7.352332192086408,6.110634360314419,4.010773797255775,5.452297566468546,3.484992824597105,5.928970692869347
3,2,5.084050192419963,6.363240803279084,4.93836664459179,6.3372816457441035,2.5607975934889495,2.003283727241311
4,1,7.7907762715150835,9.177910328890507,7.247701000035249,6.623340213412688,3.6820153833442113,4.807450114765979
5,2,2.91611433519026,5.69198716861487,4.420079851338089,3.2631602741149286,7.632061802327402,5.620358155319811
6,3,5.491392597648303,2.0325459959909367,4.431140034347903,4.679098003499892,3.1148289105218634,6.491777806745539
7,7,6.793388303056084,6.842932766731996,5.045095542060094,4.537016035835182,7.15214109024026,7.245505100180132
8,2,8.196662294970096,4.646855808483754,11.080208807365226,8.43797976200488,3.750864628662216,6.290231456569794
9,2,7.35343056450801,4.2362905573318965,3.75988493728539,7.017720614802057,2.5256341077507205,3.0225487128889337
10,5,3.4380023945817184,3.421159723294718,5.8512288282455245,4.158349748514937,7.075682252485523,5.590877426032732
11,2,3.975114079917901,6.081110932275216,7.024836346134107,2.32791204838707,8.425798120838753,6.8797989676340885
12,2,8.00810815582522,2.3305523396450947,6.429782266669857,2.4690082827389683,4.321806376405586,2.38927305633784
13,6,2.5067431904411195,5.632384413829947,7.071330759314583,7.919004933262584,7.133095547253765,5.537493286779528
14,6,6.789409097823874,2.155682195898556,4.412311052645703,3.6097193955742037,4.108334449215423,8.892853279346646
15,4,7.13207027255013,2.1123217278460826,5.221244847831268,8.32358832746744,4.199407483227783,2.422809290641947
16,2,6.188842271557785,6.108705734429849,3.1960207248479313,6.4650455793283665,5.612051191742577,5.184029552595916
17,1,7.052564307620106,7.831084825686315,7.009401807299853,5.991023680274721,4.815778166015636,7.400799127193634
18,3,5.076124904680955,3.6721392360533,4.549710545987255,5.216489918067527,6.071413750820059,6.977288345724444
19,3,2.2301437304794205,7.22115646231784,7.689103985997527,6.760529527003349,4.975857869681226,2.1787871603024733
20,1,4.1341436911149945,7.236836280710362,4.947808711185314,7.533614386382692,7.3571537150446,4.996107651316451
