T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,6.087274698226969,4.030392326777169,5.0359282555748806,9.120624783287695,4.988771642760906,3.4040931676356747,4.231318045018541
2,3,6.387068311942443,5.306022056354987,4.719849807331427,10.043019023160282,4.794699176537032,5.015444832930538,6.063529079139642
3,4,3.3409901749398676,3.7460320700926006,4.336132959070741,5.938883925508179,4.8509257163451185,5.240177689608607,4.21653960155003
4,7,4.428951836121726,8.248855245686585,2.0034179180761176,5.509514113699634,5.492442130012727,7.06185141614576,4.218367699083376
5,7,5.374950570635808,13.399870936309293,8.919835082487094,7.3952913653949395,12.546777617160409,7.056011130686629,5.074748307667555
6,6,7.2163613084052844,4.128208294253477,10.005293331015292,4.374266584538548,5.538804155487865,2.3995440963807653,7.6368492199986875
7,3,5.758766049419317,5.346626762634349,5.00831704772995,7.1681697757091465,3.7504833009668412,7.456394108746626,8.351381917537832
8,5,8.303756401448377,5.649059732301675,6.044113034544419,2.4066617505490826,5.337262508360221,7.721882403054513,5.078922082328629
9,3,3.227350359168957,4.004471424875858,5.4870978540900355,5.303239636724944,4.225056988678601,6.053929033986018,6.205152664694123
10,4,2.9457135383533526,6.04030021782156,2.1932342520101393,4.274655108978758,3.6819129729850655,4.69281626559254,8.034184423784339
11,4,5.600456699892483,7.461596789094748,3.0725440747739805,8.476701111011403,3.974263402994424,4.358998795498916,3.682333902931366
12,6,4.35042104534999,6.738853935021975,3.8962102442171034,5.04460782179821,4.229680778039502,4.641077586770118,4.104762768782559
13,2,3.04357006654513,4.406215336394886,7.932160166376442,2.559602958478298,6.772321586443272,4.674774428654301,3.292595925722802
14,2,3.271744979575039,4.1314841839175855,8.177566471507244,6.5340410562276645,5.597959911340053,4.371729581343771,2.8737232254827143
15,6,3.021845039699186,8.001772366348465,10.097891882305976,8.769128086921992,2.6933828191691407,4.50560861478492,6.223331821585738
16,4,5.545665061498131,5.563735878837583,4.178228411764152,7.631247124394304,5.3614965204894895,3.294985633412268,3.0954361946545745
17,1,5.130717008469026,5.475322243178828,4.993005803239523,2.111273708031623,4.792001411597613,3.123819329531322,7.125868233281633
18,2,4.919146692199276,5.599952130747548,4.965508140031483,3.659024097228359,9.018233478318898,2.4859742040321837,6.618296850935466
19,0,2.0681842152907866,6.093969584768871,7.223270452071578,5.612599970301504,4.980016497464904,3.0719029136573908,4.4032868343363205
20,3,5.90400009464169,4.276335948092829,6.220326331367372,6.753571815401807,7.054832661674816,2.3643167922244444,4.438969636563647
