T,FC,x1,x2,x3,x4
1,10,4.921134727362236,3.581625746678558,5.687509257292535,11.74799446371409
2,5,7.143393296529906,5.4475231628256315,5.450995586900804,4.921596964357523
3,1,7.882372042106974,6.811990579588553,2.7407511695391102,3.447233348997255
4,3,7.751377436468886,3.955909008252684,7.682753800800171,8.302264860857846
5,2,6.933459952979134,4.880985301937999,6.01254187821137,4.752522746457318
6,6,2.6081382555616646,6.158078967455003,5.124109437435087,5.283545640218944
7,4,3.4308970173199502,2.4494014271727345,4.429561129924847,4.429311336797873
8,6,7.531528212680867,4.283024153860247,8.251617931783548,9.291769175345632
9,3,5.143818006779869,3.423536726768317,7.271499758706478,7.296530000408202
10,4,3.2526219139208976,5.30074902167309,4.528905138336199,8.2595770119434
11,2,7.987939354145285,3.358195560643154,2.280731689868329,6.258481879325221
12,0,6.802723653352836,3.138914441934699,2.2481752979242606,6.335482178189291
13,1,4.228290471049961,6.788321133268615,5.328869350491348,4.139081130122927
14,1,7.271977490623168,4.554155079138832,6.10595401372739,6.926914093926658
15,7,4.6542487542991795,7.099014542301929,2.214831548359766,4.117007519424515
16,0,8.440628288743397,4.233973672292179,7.423985866802383,4.14959502396842
17,1,8.598465367224609,7.3389163888872275,3.0185852013119403,5.054510737844706
18,1,2.959391165278508,11.55186949736927,7.529588984887864,8.799152026953363
19,1,8.189995422637427,4.815005287784202,4.319253035027109,6.494451622553827
20,2,6.3104822992830245,6.273013473834664,5.29760630140597,2.762460554436535
