T,FC,x1,x2
1,5,7.446328784644625,8.113116972828188
2,3,9.513654102134732,7.298860538730887
3,1,7.372958944252567,6.887864618254241
4,0,2.825535220093346,7.1385054980633
5,1,2.4308581904618674,3.0074759403732965
6,1,2.9613831792789673,6.709736862662701
7,0,5.388087109471661,7.48849147424998
8,1,4.340324760752858,5.1313606664561835
9,0,6.085577245113525,8.763577246330113
10,1,5.029349625118616,3.2118677961470565
11,0,8.66304553396516,3.249570425086864
12,1,2.301640293696031,8.397960867440196
13,0,5.883647070679293,8.162051342500783
14,1,9.149620467763889,6.732113317089646
15,2,7.455935684255685,3.300834979998093
16,0,4.826228069353806,3.0699562321359135
17,0,4.734987930403186,9.09346114434322
18,1,3.683435062025232,3.1390595021914454
19,1,5.3997146310852004,7.077395626019237
20,0,7.234988251782443,7.513412084924935
