T,FC,x1,x2
1,1,2.4238006458463692,2.7441788056734837
2,76,5.405564735740349,3.3497941010212244
3,30,3.2759249626677978,6.695599367083669
4,9,4.189201507737688,5.599588719221488
5,1,5.447905855075461,6.07326241525905
6,0,3.3670198987884263,7.754963152125508
7,0,8.753755473526056,3.1111481758143515
8,0,3.1196536621151423,6.219343035144086
9,0,5.638361225279403,4.461039361653147
10,0,5.033443924916639,6.48708710656506
11,0,2.115275888917981,5.635077281318297
12,0,3.554282454848939,7.673446510645289
13,0,8.19685441864002,6.4286286438471905
14,0,4.755751676863716,2.0762765475460507
15,0,6.27529040834802,7.105674644800065
16,0,5.894986465797386,4.488360179758141
17,0,2.7084528803751544,6.1320761250505775
18,0,7.836578227502184,5.911699316098821
19,0,4.204327968592924,2.449797707039407
20,0,3.14749269526308,2.1223886875621734
