T,FC,x1,x2
1,0,5.200201123604177,4.083370472428772
2,2,5.249320935299238,4.204776548266431
3,1,2.89291821646908,6.903628514427223
4,3,2.3852113047795775,5.879721460125414
5,4,3.020017733532768,4.5396788964646575
6,6,5.2074882126614135,3.0733235852201886
7,5,3.2626297196426717,2.005781280423063
8,5,2.4636298877746103,9.108294224483426
9,4,3.6668973417903428,3.6036747864864624
10,10,2.3548454647895216,5.45165297179375
11,6,5.151522618689587,6.5097825111014815
12,7,5.354368262973154,7.2415768147070185
13,6,7.868468466296909,5.375376780289621
14,8,7.076754614310868,4.970548132000247
15,3,2.534588706353688,7.751208925107632
16,3,6.130993786632722,7.933669271878982
17,4,4.897286491955434,6.372675765856172
18,8,2.1398250549090245,6.28189030801369
19,4,4.768344138966844,5.429245017787514
20,5,5.760518546255928,7.356866929769408
