T,FC,x1,x2
1,0,6.222181698731511,6.043384045037093
2,46,3.2734534070005084,4.121844691237058
3,40,5.0220433797853055,6.23867218567634
4,9,6.219106891959025,4.378482328848994
5,1,5.260974482037805,5.827330311521432
6,0,8.9666751983135,9.359975707719489
7,0,7.845747471840836,7.642320818954964
8,0,4.519383404234823,7.069956036420299
9,0,6.49014996590989,7.391191577610559
10,0,6.375669747775079,5.139736322796577
11,0,9.330928509205867,3.1817561873717706
12,0,7.2668700664315855,4.834616561044824
13,0,6.23392223278616,5.899022573963509
14,0,6.273834059670697,4.7394908269630465
15,0,9.288606523048896,7.095217038719079
16,0,8.160691689961372,7.007254330042192
17,0,4.322682608902566,7.298453350744506
18,0,5.938770523897437,5.41889712659496
19,0,7.982654927766542,3.078151661391055
20,0,3.7125726549846645,5.540018310449803
