T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,0,3.72601358219073,3.4645905218050093,7.741075153101461,8.915703687377658,4.653412781750514,3.3630991033391573,7.5343380799023665,2.0695105379466927
2,109,7.608140671084482,4.267416962643012,3.2885081513313486,4.616509443135793,4.385855556462519,4.501700776737689,4.541237453733228,6.784669406235166
3,12,6.892741805733444,6.20953573169402,8.512280001951986,4.484858209390861,6.308820468091652,7.106939624290234,5.444547949650463,5.1724475459905035
4,0,4.219011628651681,7.329299165896591,5.294319577163451,6.556935974077637,7.581473952528391,5.246352854817133,4.728847431228105,6.257055310718922
5,0,8.008823718505262,2.613545635621049,7.855950647193449,3.174915317829562,3.041368791997976,3.3356170915899246,2.667077964576878,7.988950229882315
6,0,6.09444488736674,4.132041999120669,9.969207878057166,6.478748592545902,4.6334514190587575,6.210019010605045,2.6288047047909373,7.468436235165975
7,0,5.359615515411126,5.03870901016783,7.34308830256369,4.359921325981037,6.093233309487174,3.002134650792259,7.5226027632307595,2.360539993699652
8,0,6.317408894264834,4.385460440581696,6.370155600798994,7.7816176061535085,7.400102194754427,3.012152257667244,3.7337874056540383,5.0110639824608665
9,0,6.407878244475081,5.954095402098173,2.527789877648534,6.239316301701337,10.222505456264216,7.274960396677894,4.432928194887315,10.988639802591791
10,0,7.155797545300624,5.291909221447277,4.859576224403931,4.130574348525062,3.660060139029362,7.208098629371888,4.808888840772257,2.026048948050191
11,0,2.3797742988486985,3.364153352310127,7.6280407711742155,9.453442530176485,2.41125315032192,6.090863305473185,4.04796936241143,7.280650880111809
12,0,3.006333855633817,3.1203690014135765,2.336296557802651,5.19943388813212,7.584371661602159,7.7113748643781195,6.4621935890981,2.457165153768253
13,0,3.643361685835605,7.500890903486436,3.1002081903321037,3.310024084665892,4.964963028777736,3.2235926779355215,8.431171319113364,4.060134676451398
14,0,8.244878166653722,5.590783275760017,5.671107420622626,2.8523836492974066,7.981679614522207,3.5786788770704723,3.148202481430866,3.2301037990127384
15,0,6.958710535057811,3.4308191586372194,7.538150432444495,7.179225218202425,6.215531017295426,5.650382813217515,7.047428383270333,3.5000359201335556
16,0,6.581173774397242,7.097238992573131,9.090947322037778,6.407169966064439,6.390737672031604,6.937367434841809,7.631537498958043,5.1728343824579675
17,0,4.007795422225977,4.259366632400718,6.159786861464521,5.068084616534309,5.138516253009613,6.162168979719876,6.879131313622244,7.722249126439295
18,0,8.856831367312235,7.686437784920956,7.013255520350996,4.497031563650272,5.972650685848321,8.558583230885148,3.3283118241423257,6.314711491648175
19,0,6.478940745712819,6.391548872612042,5.596475998221398,5.105462928233453,7.138519221259648,6.766092523135814,7.425781080405507,4.277445336184359
20,0,6.571966097705545,3.309871920630525,5.001484139874786,6.056325792970332,7.628210442284516,4.661164684251036,3.6793785105313326,7.491152196322445
