T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,3,4.138487087603079,6.15664523156865,5.736505496187718,2.0204193500019247,7.260180259232321,2.7265223522570436,2.022423066193556,3.9729941804674445,3.3364612172668773,4.419850501769805
2,6,6.739230979911168,7.094539567309547,3.557328895949721,3.8918180889191385,5.688980064281469,7.363112488603059,10.243209310155324,4.252286403145959,4.074488873791583,2.983218248413276
3,2,4.061408053701596,5.057118621967592,5.044483137578585,6.781333695350663,5.1295641738431925,2.9657380084098093,7.803550416130417,5.012913438321747,3.1111162567863753,4.696946792987048
4,0,7.271318897876217,3.5833543859417123,5.04558926822804,6.669914814474225,7.177760962762419,8.064200483588115,5.0827369108200235,4.448051369329328,4.7447289507561194,5.8281858704478235
5,5,5.475583229351349,3.3974937812085884,8.982457123719815,7.009016478231034,3.7036024185473333,3.6009423887447785,4.081468030088389,3.562774065572465,6.28682660892196,4.815480602807453
6,5,8.66028609986971,6.478638825058539,6.0376820569663465,7.6642945524061235,7.935144710579788,6.72956557842498,6.400593963619358,4.175916749923,2.79902834436011,5.351961815698131
7,6,7.211083280415663,5.8230737988233034,7.1173689452325855,3.825551111658016,6.3859369104651496,7.8874997905684925,6.147458957431022,3.451831423169854,9.409445991225668,4.527823690811828
8,6,8.448235708053407,4.531187079532427,4.017127257046397,8.877138222151965,4.287319015494109,7.185141545722125,2.2070451260726047,6.358395855186197,4.125911955436279,4.40307607531044
9,4,8.797735930449909,2.235397366946894,5.094616231035056,7.55010210481765,4.156223539404732,7.429904892980333,2.8397835082786074,5.514711494072015,4.3668439596563235,4.819474956666865
10,1,3.4264695413648103,7.123440780858853,7.950737860897712,8.369728550985291,4.145515647319758,2.8320659384042917,7.612249326654533,6.4624350192434,6.255916056824998,4.9494603433083135
11,3,3.265859834444612,2.1831241553036285,2.797297402405239,7.688577600239501,7.059274893201906,4.005821504504414,8.744675053118518,7.048591160514521,7.2274241777829005,4.18203477769663
12,1,7.062870884831636,2.98893508161451,5.611112565571534,7.307653236932645,6.590174528066069,6.8006766834464045,6.733247554641155,3.740786566090983,6.608598186314461,4.913292074932279
13,6,5.662584301883649,5.859195362685754,6.740264691268278,8.100010325605917,3.1069739641851974,7.024908605195587,5.0254706804675315,9.099939887180568,7.362459695863042,7.498772169777536
14,3,6.302239279266879,8.67792947475639,6.931573864451613,4.622681442068657,7.149015613164903,3.509351490178852,3.1931419486529986,6.215874288186781,7.072347748604896,4.544515000287099
15,2,7.905462588786912,5.281332814857078,4.626106325393253,10.00897643663392,5.401333158133745,3.0741249743360894,5.769204529372495,7.059883693213139,5.450514708006724,7.348966279872659
16,0,3.0228956058552026,2.967871057219231,2.1171000456880935,4.011098155492162,4.184131727744662,6.270475799817271,3.49189006850521,7.496024765402588,6.004558637832534,7.059582975498717
17,1,3.077298598098208,4.415386052272212,9.893414712613868,8.006646656752064,2.3412642194889948,5.254781113964502,4.140839460230179,4.868760558682774,5.680093804081688,3.64319470926338
18,3,4.361944766940651,2.057649412648484,9.515553745898465,3.1180463163373178,7.162307965326547,4.584453820096724,4.873343754448578,2.0655579014355863,8.030204984217589,6.522651645792298
19,1,7.11973764345461,6.215243743644846,8.213047662943836,2.3774752460499684,7.815541680866466,3.3548242716428156,4.161480100615756,11.29560060240689,5.908178999506326,3.3789265472798675
20,0,6.049467871290463,6.437941838317265,6.218477945844831,7.421891785013175,4.7581356042598335,6.847292380043776,4.188059813143067,6.029470661361442,2.8034502555670104,3.4187168279266005
