T,FC,x1,x2,x3
1,2,6.085844798529408,3.1631779394689103,5.182258390328418
2,0,2.041356113535659,5.078734708419704,2.6050169886450765
3,1,8.528394238881969,2.1685088245255444,6.211602441010963
4,1,5.0109676323412335,3.5049215886861758,6.352581779852837
5,1,3.734941437067319,7.8930810749850835,8.062147540880355
6,2,4.747514728559163,7.185151911465022,7.095956828925205
7,1,6.124525405688815,5.923718722753987,5.443089174899386
8,1,3.566889205008711,4.306036219799714,10.29789128685496
9,1,5.783499825141033,3.158004015018305,4.466866739102629
10,1,7.706347568139925,6.210080138733328,11.18759673032618
11,0,5.506436497261219,3.9159137703445968,5.404825475663812
12,2,7.92500460753298,5.181712360470703,5.105548103173177
13,1,10.61324869306847,7.926266284270575,7.817889836631463
14,2,5.022474975333843,7.992941930203079,6.656154568866591
15,1,3.158447249382854,7.357310958871159,8.5990523435736
16,0,3.358837556848642,7.123022622567794,3.0539754659508525
17,3,3.840772983417241,5.644181210986066,2.9042296884761702
18,3,6.789676646914307,5.861447764429764,6.025313209144847
19,1,4.183659486871116,7.81929268446446,4.7059565437862645
20,4,5.6325190847706095,4.363510287979958,4.024269154996822
