T,FC,x1,x2,x3
1,0,2.149077524225067,4.732209063704123,9.258408647219294
2,1,3.236948001312884,2.137227381055997,4.33561536401106
3,1,3.571599114430792,3.477990722073786,3.6429954187155356
4,1,8.846961478652553,3.0245792018553206,5.042307071433836
5,1,3.0102546104296657,2.6581311513716117,6.704711337729786
6,1,5.348801563007932,6.287356184136124,5.168082579371717
7,1,3.1255075683948315,4.915476661829282,7.057356234614333
8,0,5.257651804441425,4.470075693642187,3.479178949654356
9,0,8.513224959064306,2.3471566123706116,2.1102685165751276
10,2,6.348493790367405,6.782524482667176,5.6717298532966725
11,1,2.0881626080318716,5.3434895230011215,10.414521701174863
12,1,3.395985638093279,4.588329314165456,3.129393645112435
13,0,7.18546690981507,8.522238706619849,7.285577911438077
14,1,3.7615042401195566,3.0911430200588677,10.537696397447121
15,3,8.233512761820656,7.29754016124625,4.5249819675995155
16,1,6.525247638340036,6.446698243656923,5.6373161468369934
17,2,3.83179473038709,6.118642339071219,6.075639484052267
18,2,8.97802783633569,7.07719133088472,6.185914804492825
19,2,7.041802537720876,7.184240415571031,4.365753931652562
20,1,7.324490307334287,3.1964328266960917,5.877079856476691
