T,FC,x1,x2
1,0,5.074677519172818,6.0313251017497995
2,2,7.408302568133059,4.7884762669593215
3,4,4.918945020598867,3.3392980356528
4,1,3.1737830384149337,3.6307841692148446
5,3,2.106639531058196,4.939693061262214
6,2,2.374486893970249,6.376336220493678
7,5,3.1268893474481794,2.516214946970721
8,1,5.604987751313587,2.137887421553362
9,7,5.394225468761775,4.385075994629713
10,3,4.304138124682533,2.116269701344007
11,5,8.091128382383832,4.886190469881294
12,5,2.2338282880590756,6.254273796244195
13,4,7.419049099418469,6.356497392434894
14,7,3.747460132538845,5.088912479417767
15,3,7.137961194086851,3.911091865708211
16,3,5.507055976513444,5.17375892003801
17,4,5.101133674271063,5.62961554462637
18,4,4.247895814228262,10.179502627227079
19,3,4.201788856611017,8.051319787687698
20,2,2.2636970011161504,3.982210024796956
