T,FC,x1,x2
1,1,4.023385887638425,3.003445524379681
2,0,6.079580758477401,3.079779581753236
3,1,4.344971254861278,3.415336505253423
4,3,7.668372351269787,11.63815502876278
5,3,3.531969157108155,5.685863504077593
6,4,6.982480441724106,4.3597826203405745
7,0,3.2706589035968983,7.601594604374117
8,0,3.02641719009194,2.323004862210395
9,3,9.762735438049454,7.046979662470045
10,0,7.187025650552255,8.602155608172431
11,0,5.775224770602618,4.713934898267266
12,0,4.060427552074836,3.520773307848207
13,2,3.2058544755043266,2.7831131633060835
14,3,8.010154687984867,6.766069938775443
15,0,5.004916392408794,5.1679949086621315
16,2,3.1217193050725314,5.088814357720315
17,2,6.36195847378303,3.398337012820975
18,0,4.7921905345781095,5.684610874666487
19,3,3.089233070173928,9.019133947348193
20,1,4.111361044341045,8.254913754774238
