T,FC,x1,x2,x3,x4,x5,x6,x7
1,2,3.384855929578678,6.266765396713597,5.531797234325119,8.141231253706401,7.147984007473465,4.02238987886094,5.065470769257257
2,88,4.407690199186217,3.597933926105435,3.7216305186294703,2.0998879043653416,3.6404255797888436,2.452858716381495,6.852008781572981
3,17,3.801948464420587,7.61367960030004,3.0195839795955166,5.6147400476217015,2.7016027480339493,6.4156329258875475,6.468009423170248
4,1,5.893737523018121,7.411557379708457,8.673974473569922,4.384784664214544,5.64438764901221,4.182464721833819,4.390540409174115
5,0,3.049135966351887,3.1244157862562165,7.515884864196908,4.6698090456795045,8.478982251058406,3.969195304989133,3.1381937064807097
6,0,7.46648264873058,5.171682988703797,6.21553347957653,7.166177819762649,6.224431318418668,6.715270832967304,3.0110609154898946
7,0,3.571647157037974,6.217508535597109,7.869904416867527,5.361660695619544,3.265650398307243,6.117071947739279,9.196554327196813
8,0,6.323809536645994,3.8050043130820828,7.302993025978261,6.878354315965504,4.741921704926398,2.709099060253365,5.160630855531534
9,0,9.992570383574844,3.574472711142555,5.391661167186853,5.045610443609993,8.48081840761811,7.563769665153649,7.152298087588542
10,0,5.025917767127883,6.533967043246816,9.203453408368809,9.493718452676228,6.52806894854459,7.966880100202385,3.363208567982153
11,0,4.705093938556212,7.587799387503736,7.218963874507592,7.545157092630955,7.505687582663293,3.5905841062174,7.396016592305109
12,0,6.734359779537467,5.0661248451190835,3.8996606733035173,4.6486599964427855,5.472584884323896,3.476047868041926,5.2790579951410095
13,0,7.353404995811763,4.217463080329539,7.029307133106858,4.802253933013951,4.330392206464982,4.534389457201783,5.155362462120296
14,0,8.76860272155081,4.840927560987403,3.514969283089416,8.01275286976494,3.2403480095617505,7.668424779332645,7.918073973481789
15,0,3.036304856502868,4.028800200790797,5.651614345698707,6.436615442321113,3.1156148881206978,4.903115176253061,6.403337434284412
16,0,6.40881008387219,3.323826966502731,4.422950799277458,6.545324699384848,3.230298400949679,4.501638394835246,7.02492563197682
17,0,5.806066972782746,4.500043074645722,8.15245914962017,4.495059266287878,3.270218271753424,2.077283623004661,8.089975782318216
18,0,2.225905566545665,6.746533284630736,6.744719209662408,2.634931934813556,6.71586238766952,2.524771732059981,5.664699758420136
19,0,5.092909612727822,3.713127078760267,4.251252497423855,6.767186188940256,11.58284275685364,6.437214686781651,2.0817707831348633
20,0,4.005021522326989,7.959854236297258,8.507572774040682,5.686992679255851,4.138405709934879,4.80431394036828,5.279218561442578
