T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,6.372916143769886,4.08593134639726,7.939120518039427,4.640528662506237,6.322267264477531,7.158234099491315,3.288240927123197,3.3491664466709166
2,2,2.547809978743166,3.627703576241231,5.41585617318985,4.103584087766569,5.11288308772836,3.061539398544847,2.626909091601021,7.060105009377541
3,3,2.020291811676535,4.3190308836234275,4.614851691835806,3.25527872011755,3.7256797220137674,4.157935637644545,5.716159350308169,7.66569685943448
4,7,6.63866460336048,2.7138435737692057,2.245256861599388,8.760148827579796,6.292798996106726,5.100104706489997,7.178126753191726,4.480082140870551
5,8,7.071403081997609,2.4476656819239153,4.265591681963903,5.451091866358296,3.255372761628825,2.0310586484908173,6.611964241919483,3.411105509185313
6,2,2.5136843039083896,3.9724855831283263,7.430226457428195,6.335328935353862,6.562294897996879,5.901474336098433,6.436939584821354,5.5386031814175976
7,6,7.1705478202704,8.03119798081955,6.934528532359025,6.069573954096122,4.076843361164795,7.487425006902255,7.448909536186057,7.0310638176410345
8,9,4.112420214385698,4.236822645303956,8.938707755050919,6.711489498427611,5.508568879664416,7.412656892725239,2.673125164426766,7.0102347058270515
9,5,6.114267552191508,6.649941050605288,6.7816444950065575,10.052885367858014,4.652599684541875,5.064940218517715,5.693275022912692,5.185892667763395
10,1,6.0619259565265144,6.188368982645778,2.063512354598352,8.839992211216881,7.9239429655275195,8.614722988969849,2.9350889525331576,3.8411327133781565
11,1,3.155011802090699,3.127389950625797,5.564418228298164,2.5475188447923824,7.050008148915179,2.0180951739830357,4.323181686815224,3.47150857890887
12,2,9.373824590112186,4.352992351962617,6.472957751018043,2.405956760552144,6.16418454891655,4.625482109641946,3.1459811808056704,8.328577482919634
13,0,3.6377995952733797,4.297067792923535,5.804125362497963,4.316728123278799,2.3485232332685877,4.120563872691829,3.330779046674129,9.97070072367545
14,4,4.708158686174135,4.295355235885921,5.115193194315947,3.550865842780901,4.803447445808338,5.126441323072744,3.211863269850428,6.962606238956843
15,0,3.1289090995019673,7.362604101720157,3.3255677412329994,3.8982410984628784,6.057211414199891,3.4758603565510455,4.797088955738019,3.0141053508654325
16,0,2.4153393403199006,6.159295110799685,7.027932131027541,8.443353253185812,4.434280963426515,4.207010741517167,3.755240161437247,5.048915669808325
17,3,5.458696943494825,8.612832546634257,4.671779559445255,11.010106657088258,5.068945845617113,4.616054008829252,3.398816127592813,6.450872796463034
18,2,5.151095804349115,8.073158631886873,2.337943407683686,7.476381742509876,3.2131632003098187,8.961582799370152,3.4492345512652776,9.248310178033258
19,2,7.283853455738078,6.268247025859507,8.205430386396642,4.128169021464801,3.235118843444266,6.35400777477169,5.245217623667001,4.5885103439533275
20,1,4.294316222172457,8.172024473702622,3.0331484743047654,5.978196289905956,3.1163929311319984,4.068322271133078,3.3171041936109855,8.309232373792689
