T,FC,x1,x2
1,0,5.669911072165965,4.402948626068434
2,0,4.567701274700627,7.451709738195666
3,4,2.285660620225419,7.28555088417943
4,2,3.3177721304173566,7.060341834065418
5,6,6.493934557532071,3.243202920549976
6,3,7.557466591478274,5.263722817592926
7,3,6.465481052833977,8.193400749191884
8,5,5.630114911653066,7.452123878997524
9,4,5.562475349590804,3.5791080934788013
10,5,6.821858153907212,7.219408065907495
11,7,6.266692325290758,6.689826826161255
12,5,4.621024171820977,4.437663133580793
13,7,3.288180677290776,6.007097829890194
14,6,8.715565463115768,2.279472095151854
15,8,7.392444663759316,6.127506767034355
16,5,2.5247754273049727,7.357189673271262
17,1,4.20037654903134,4.498098767418526
18,5,9.483790783404412,4.35712447247418
19,3,4.0978533025553565,6.203274365943951
20,1,7.671221909548683,3.071886154852957
