T,FC,x1,x2,x3
1,3,9.724911189562324,9.209988720590314,2.156614210425558
2,4,7.097623546355591,4.98960533135353,4.235062885040125
3,2,5.257066176884672,3.1017236832707518,4.113167142830665
4,5,6.161162329363202,4.1883471955369584,3.0030694785754615
5,2,7.780861571150948,5.1036870119655795,3.304321943964392
6,1,6.698046637895583,5.551220416648816,5.645021277333725
7,5,6.185385584914598,7.2236019078280735,4.213366536639117
8,3,6.115618901676288,6.38031996747903,4.223271362946426
9,2,8.229741525664435,4.2664704081221965,6.130177420371475
10,2,5.02159857594838,7.038714359632769,3.039077225179074
11,3,3.0811822461333653,7.563010939123164,7.1922681676706315
12,3,5.2342143492263435,5.943592879503759,7.441123975795624
13,3,6.482477565476832,4.686256634884516,7.763721843967557
14,2,5.173186593017452,7.940546952534478,5.273428799336094
15,1,3.6146903408207907,4.262016436783256,4.804730144489879
16,2,3.3497728603449746,5.003366345848438,8.465186770853583
17,0,6.926235033482338,6.218119517082312,8.347859685204234
18,0,2.302966597885286,7.537341890263754,3.7187359889392
19,3,3.3252797738373046,5.011546958861729,3.8423058709310736
20,1,4.946720212439088,8.22829336566396,5.28636967815656
