T,FC,x1,x2,x3,x4,x5
1,10,7.5845392434162795,7.7455106246558145,8.461767297740714,6.068535284671377,8.621841078759292
2,21,7.39938571993402,14.31512589921195,3.0069964407227836,3.331483280566223,6.35088120234772
3,5,5.909039327777776,5.815943813516072,3.1877003982604606,2.0835252790822767,7.615092433814277
4,9,7.288289977245654,5.266850761209167,5.396300675693802,7.506859434855604,3.373649235395388
5,7,2.2676358624128063,6.657195681098457,3.258756527605187,3.5342374806881223,4.219276515003154
6,6,4.8764896137485145,5.431538357683998,2.017317022528897,3.7768515652359076,5.0133645816927075
7,3,3.3462468924333226,5.840366429166946,7.921859961347022,5.151612477167185,8.375752507923798
8,1,5.94195270673281,4.9863308043285715,6.1216500937067995,4.079641741844996,7.242172722184076
9,2,4.6079267932762855,7.35914457894974,3.990532884952696,2.7655277695581293,3.3219110037007593
10,6,2.988089733984653,6.0019417854437025,5.822778236073479,5.1223338569146755,4.649981648207428
11,0,3.1101947815368813,7.663495734289357,3.153480948338317,7.050750044798562,4.0183345618180875
12,1,6.321855266508101,7.987304461809622,6.414890520360206,11.516316949737682,8.260162083618912
13,4,7.170267393424827,7.566651145950776,7.389270061888517,5.8965688567528645,4.402008832620336
14,3,6.147174792798152,4.2803083943702305,8.97307578410078,3.9556021030932444,6.121072764860117
15,1,5.331894297005077,4.0287949974936135,6.751774760847453,4.022789966042683,2.5124536159930213
16,0,2.270557298800419,5.820283005350742,9.525081237230875,7.021972991639022,8.330667591414786
17,0,6.884329865285721,4.313853916815092,6.137943820437858,5.110111670595877,4.282787045574704
18,0,3.3745939447776205,6.815468325115562,6.000895409910621,3.2237533601344,5.132667710920362
19,0,4.25510897545984,5.78036901747308,7.019291417819438,5.666611601083456,2.3337581663157416
20,0,3.1458099579412724,7.2358899471995,3.706008891832609,4.163816453395616,7.685903559921988
