T,FC,x1,x2,x3
1,2,3.5777309685843504,5.699183365913779,4.729649241716221
2,4,5.120740609511204,6.793758740175808,4.657651989453298
3,1,8.034939285424354,5.584014264577468,3.471056268085752
4,4,8.162007850330612,7.782999027739002,4.7090016532697465
5,3,7.153799975214666,3.2818211578167595,2.0636081293126387
6,6,4.196985479706025,3.380746974837657,6.236156198758218
7,4,7.621257686202901,6.31257316781497,2.9549376520711435
8,3,5.043975706658289,3.328910771675008,7.726559878874086
9,5,2.5210271161459232,6.404787860991141,5.346072573702629
10,6,7.41581257242979,4.042498781058342,5.365342071043527
11,3,3.313930253034928,9.712501210003513,2.561314579944965
12,2,4.67131708100807,2.1370300944029923,6.963133262449276
13,4,9.386385180536108,7.242972025587806,5.331119489758107
14,5,5.4067046819471205,10.024991330593405,6.410403313509776
15,2,8.599587815949619,5.52766574564588,9.311492035235236
16,3,6.076680705432733,5.602342198194463,7.143885742548708
17,1,5.988270992071491,7.142536419527177,8.438237285546366
18,2,4.160301561855942,3.1374175985739248,6.405753264353081
19,2,3.0191402650541472,2.4774125271894363,3.571447870252811
20,0,5.4821515369470415,2.4761482470253133,7.97948871070185
