T,FC,x1,x2,x3,x4,x5,x6
1,0,3.336977593983132,4.141127820680741,6.040931101100909,3.786697191868641,4.25626931924627,3.084089850208346
2,3,4.006367505982263,4.794617967804468,2.1004545658098763,3.12659482938144,5.378693264426717,2.827742657047755
3,6,6.934891978741053,5.729653749740761,7.43307791979943,5.5761295717118236,2.517552802213421,3.4137390285224063
4,2,3.315459761390535,5.3698865620221,6.6346127604383796,6.31699261101307,6.405891592879896,6.104560203111662
5,5,4.8954889776459645,3.053075188649504,11.291413024770383,6.128234421248261,7.958334664270262,5.249501900393937
6,2,5.034819421027332,3.234403894261926,8.019983424214017,4.801569946286042,5.398651745959425,6.126584121894596
7,0,2.690636224607369,10.098788147668552,3.8682669442021673,3.966535702251957,7.781508224996678,11.207990351385654
8,0,4.148520477519018,8.450159071358271,7.4216452936885915,5.074319615105669,3.866251989216774,4.981595556866831
9,3,4.041126430139545,4.355635244824402,7.476616717623838,8.6293830645612,4.190177344013171,5.978887031477161
10,0,3.1739606160770797,7.895544412356944,4.1206020249154385,6.371854746597316,7.531627586143999,4.381753870370886
11,0,3.464397782140508,8.310479830609516,4.937708021460783,6.168266341033521,4.712063576279677,7.437615342327142
12,4,7.543554620916593,6.800178960791973,6.88941977716255,4.2972164268469815,3.6605016098897853,7.079798147813881
13,5,4.530601407325531,3.989395870657073,5.138034228228123,13.374356221633354,4.367979075749453,8.872976114504159
14,0,2.722000294497777,4.251204690619921,3.881803081407238,6.05502698843873,3.229105431017619,7.2796845966903145
15,0,6.815121276806185,7.99009208941715,5.129887246437304,4.215836910120402,4.05004889631089,7.965187455974424
16,1,7.05866914442413,8.241619658792807,3.6970441911499603,7.250602625421963,3.7164240265424655,2.587904574189458
17,2,6.857533474823016,6.098589328713318,3.9707790796526865,2.123760358142326,5.660770270185369,3.8906610360695204
18,0,7.843516179375711,4.434935786694641,2.1673777922660964,7.102587464913598,5.8550594848554915,4.63049418378154
19,1,5.614783009602997,7.359392191952142,6.439413900645544,6.440830261013601,5.616771304534667,2.2096970958480737
20,0,3.2757296626220214,5.145757564559862,5.989990345644185,6.959342914190373,4.4470881954674795,5.390189267939183
