T,FC,x1,x2,x3
1,0,4.3834291797104115,4.333767606809004,7.049542176516285
2,81,7.188887121998312,5.496981422013417,2.5245507336342485
3,37,6.363434323893186,5.220334284786131,8.50751670552081
4,5,3.4603939322671966,2.4118776360041836,8.665079003086497
5,1,3.2106144316322442,7.943804637907543,6.309385411277536
6,0,3.1657249533610123,2.5275574419180296,7.01649237441156
7,0,6.167388142622387,4.0597980537769045,8.659889187435482
8,0,3.684974378183584,5.429521524597169,4.1798266392644985
9,0,2.539005893699433,7.480501681278443,7.96129886664276
10,0,4.183908564940844,6.002533579143829,4.149727914897578
11,0,2.658548224210952,6.332565437237862,8.812200396378918
12,0,7.594720607555882,6.029610828295549,7.634448280764469
13,0,6.117847186679571,3.21690725822013,3.3986789245814104
14,0,4.537102736392387,5.2303941239729745,2.287318207526722
15,0,5.1542681421302685,4.291691756856629,3.871069884544135
16,0,2.3162704360282396,8.114793658241034,5.226251935563408
17,0,4.145393938976344,8.587526017042368,3.014066827800643
18,0,7.934236679822661,6.651990540454532,3.198709217112566
19,0,4.272638869555658,5.35758501411408,3.595632862649131
20,0,6.528916095137987,3.3594849025544344,8.166549903390928
