T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,1,0.05,1.3,0.5,0.013310560811624551,0.014023369079079107,0.47309437835620316,0.011744585288392102,1.0164033792394418
2,2,1.0,17.8,2.8,0.9403229806607342,8.922652360783944,1.858969115049554,0.7095273109775075,12.843891719689672
3,1,0.19,5.0,1.0,0.18339814656756692,0.9950419579148112,0.1715301404404027,0.09660881477858299,2.918715655657534
4,1,0.41,1.5,0.5,0.39387916128499384,0.03674968541204726,0.03649253722771001,0.2851518726585823,1.429207085723049
5,0,0.32,1.5,0.5,0.15253249005956515,1.3264791889003926,0.27490397690156426,0.17876797156925175,0.017937635564203136
6,1,0.61,3.0,1.0,0.21467746212451622,0.34877804280424196,0.7745397289193432,0.12506230206356736,2.6953560602374136
7,1,0.32,3.0,0.5,0.21521375279284274,0.262930199819289,0.11338821418182188,0.07303024372980736,1.8055008868175237
8,1,1.83,8.0,2.5,1.415542355533654,4.849898339832436,0.9904289235655922,0.976270531791648,6.544727435057438
9,6,3.01,30.0,3.0,1.3701676507691007,5.6922806047352275,2.1957771279262586,2.8029805906839935,2.31337356705718
10,0,1.79,9.0,3.0,1.6712952982326439,6.402962744507947,0.26642863795097727,0.2624887006946215,6.358095709412564
11,4,3.17,25.0,6.0,0.9030570194101883,2.7619825425476447,5.42738788429829,2.207891865138325,12.04689013754673
12,0,3.4,15.0,4.0,1.396239402085576,0.5414083924254742,0.1310533846204689,2.6554480119277506,13.985122582953663
13,2,4.2,15.0,4.0,1.2396913812796009,1.6858964394742877,1.3582496814591525,1.3278050356100553,2.217761994278887
14,1,1.2,2.0,1.0,0.9788459511436106,1.5324518572082657,0.5463315041208416,1.1506686718810937,0.7106327382536037
