T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,0.05,1.3,0.5,0.0056098512077723435,0.9233870194734618,0.08464833726687232,0.019033470654644658
2,1,1.0,17.8,2.8,0.04566247920909128,3.6559092728858524,2.7009153718146064,0.5811975389605216
3,1,0.19,5.0,1.0,0.11294652463503313,2.39843526187867,0.9984876842203548,0.10421772200912323
4,1,0.41,1.5,0.5,0.06983382864717845,0.7519246736914238,0.17999484042734099,0.16416308271156904
5,0,0.32,1.5,0.5,0.008264021965994673,0.733838151167701,0.3381206974404447,0.26061568383196976
6,1,0.61,3.0,1.0,0.09520523712291576,2.0988480113970573,0.7630957589243528,0.43406990540005674
7,1,0.32,3.0,0.5,0.056652311680425387,2.6703385495089123,0.39209515135865564,0.229521116629215
8,1,1.83,8.0,2.5,0.5701760613060214,4.611817197295501,1.2218835467508198,0.9700127808922666
9,0,3.01,30.0,3.0,0.7441283541793718,25.181492817785564,1.4948165930831134,0.6440053305004639
10,1,1.79,9.0,3.0,0.6341149769677352,7.222619071980642,2.0001777548983717,0.9959348266035873
11,5,3.17,25.0,6.0,3.068833560900761,5.858409369120804,0.16488516605828352,2.8649776432944867
12,3,3.4,15.0,4.0,3.344206860084231,2.9108268220286075,3.234071246291515,3.0398125146920254
13,0,4.2,15.0,4.0,1.2368347451011905,5.096514935299629,0.0033534064041575995,3.713291125847562
14,1,1.2,2.0,1.0,0.5899503195711541,1.156234042196728,0.33842905957523095,0.2673057237160711
