T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,3,2.6418435845577357,3.211880576873548,6.03370907409928,8.171564783769048,6.059341059425792,8.217480724902867,4.220660035688958,7.894120398379478
2,8,6.121260170423517,2.107347196821201,3.212166635030022,3.7331447825483206,6.165319978003944,4.06071153837403,6.461518839024637,6.359491115206119
3,7,3.429090229206331,6.080951117290526,2.203893103153892,7.653341283214001,4.858628179925023,3.0087956853851483,6.642816600670926,4.758030880955907
4,2,3.54191887134867,5.792218674453847,4.508285087894341,7.561489206435664,6.649722087386084,3.094379610461275,2.37579909679552,5.056134389343718
5,4,11.24842730023111,5.178341058625172,6.621619829270033,6.18214854989542,8.936588075848222,5.0331626627435515,4.584422582549176,4.468694665232356
6,10,5.6739927483444585,6.3172150685398325,7.277685731480274,7.455415184112093,6.670975266169732,3.2183506803846207,3.1794379616227815,7.889399243051857
7,6,3.3149011571218248,7.492114083283693,2.0704285937273235,2.1628603140606835,8.478149660114992,2.356945563314675,4.727380033115179,7.655591925667697
8,7,5.218370466341175,3.323970539587137,5.079199893028357,6.1070629877499965,7.447097247011245,5.487559042271282,3.491301758071393,8.565530025870945
9,7,2.231963380099326,5.114943132919886,8.036505894116953,6.259257679908696,7.477612158907575,7.69306456543964,5.443200676737181,4.336967283391311
10,6,7.545208069342285,5.3672927255897465,3.234699178901101,5.333371956177655,4.102337716066286,10.103303944900292,5.701455895922612,3.4633496754569584
11,8,4.78295891655064,4.720693870697237,3.1196365588063624,5.9925039879807604,6.853014045451576,3.4031376352972895,9.327407884291212,6.560551255903607
12,4,3.190174702236531,2.7807065650580762,7.111632765057368,4.461216339230395,6.012543673515948,3.362670362370917,4.220414757046185,2.5695878628684623
13,5,6.520429842355871,7.218886771475278,3.9704392637701327,2.142331535443967,7.008778667485325,11.864836656215152,5.181347442362378,6.031867364904279
14,3,4.082324415725905,6.2634343842111235,4.321505791125975,3.4120290147762797,2.761453819125639,3.0016542412391782,4.220146881285986,8.375768606395306
15,1,4.043733217117666,5.29149251879365,4.2645851770361975,4.815221335449642,4.211252220547674,7.3691658184203055,7.145358381814697,5.6155818531152875
16,1,4.22519637691928,2.997093888461394,3.42119550426557,5.12516524929537,9.16031664205492,2.6537134141144563,3.0394055698301057,6.2821031193134695
17,3,7.881639010451444,3.4370772313144857,7.470934754884625,5.2111665290886,5.252824744567222,4.254255677619305,6.933699580831664,3.009491539459672
18,0,6.778985165604986,9.024438164244462,2.2107408551305943,7.829023889938366,4.339636349068284,5.209990659248455,6.43520704635951,4.478256086244761
19,0,6.533661293450735,7.103482624220323,5.009453426789205,2.154603363210363,7.191310698813857,4.932947787222815,7.064570386872078,6.160599940775948
20,1,6.974662983035676,5.380448287817221,7.00027045036187,3.4153623946192364,2.907129479882873,3.9307334057528296,7.373202824053447,2.1760964321367986
