T,FC,x1,x2,x3,x4,x5
1,2,4.155322762773397,4.170920070635052,5.2142541119666905,4.444565051239762,7.080640620990546
2,3,3.530425726589142,7.77900829634286,5.399587008280756,5.150818754771093,4.049241547566835
3,4,7.121081933742273,3.0408163440166494,8.249632442286305,6.862366018972155,3.443899853030327
4,4,3.6338652255575243,2.5110110659662976,2.3939098068016067,7.134059425010447,5.127784180247821
5,10,6.1645814928394005,3.419555529939331,7.293484794384934,2.8540467141600967,7.786131302160039
6,3,2.0457894268454817,9.1516603755254,2.5901796253267952,3.1248224168368703,7.961887844015317
7,6,6.715000705892003,8.598822237382004,4.426348183873204,6.4783403275608995,7.067663920937101
8,6,8.824250914374545,3.358570855605313,3.195185682810095,4.341226792163215,3.285635355240961
9,3,6.170147316748404,7.069580373068023,4.0057743229675165,6.096533660556531,6.376069274002705
10,1,2.1642310854911706,6.908335705997657,3.299661801021828,3.7881517294086984,3.127204786809898
11,2,8.098426590555308,6.147386813499008,6.499280447848907,2.5467704310027104,5.119501681349308
12,7,8.163692650935229,3.789621898445185,4.293712524992704,6.159868451325684,8.544481184451577
13,7,7.425930570820061,4.138630201812376,4.159149338650193,6.181142518694511,6.381169580080767
14,2,5.641712920892419,6.143475055289564,3.122833323139857,5.158044766631567,9.175041934315724
15,0,6.956956419220701,8.233182057314881,7.899400752751769,7.774935484795272,4.819208236458435
16,2,2.004427733635335,4.378915065462341,4.451312952069118,7.873620501329532,4.313584353183378
17,0,3.113445368642065,6.193087883359013,7.109610758879923,6.429469764834848,7.250910508390116
18,0,7.5862329918981715,5.274139029601374,4.319562352192339,8.158697032440738,5.253770090460298
19,1,6.9941045898828165,5.080638875858275,4.778132588939026,3.737365453837881,3.3972020840524086
20,1,4.395015759163835,7.439091840739284,6.09140329501555,9.091450903403462,8.496027142658948
