T,FC,x1,x2
1,2,7.969899645147528,3.140717085553825
2,4,5.043763584028957,3.408249787251671
3,0,6.09061251465571,3.069007962201798
4,2,5.380617664870722,9.857817639189706
5,3,5.128417211648717,7.747278463244937
6,0,8.016196743709097,5.6758739159460285
7,2,4.981450511589859,4.19517131174663
8,1,3.812800012001767,2.020784867619398
9,4,7.9491071873249295,6.3706829044790485
10,3,6.611383595508402,5.576378294114094
11,1,7.284522281702282,7.741648374201743
12,1,8.073184289571035,2.292792284127691
13,2,3.0351808573818526,7.100246833589552
14,1,2.158508547034538,5.799477978687789
15,2,8.353825224126412,7.6854180959782346
16,1,2.936196732925922,4.8747261511769855
17,1,8.764554520908328,3.416720556875603
18,1,2.6318962610727237,7.43402612810406
19,2,6.3653249843713935,6.515899033211289
20,1,7.097329118596886,2.873674121337523
