T,FC,x1,x2,x3
1,0,7.876577414736277,2.429561608202813,2.585421806887801
2,3,8.321664689908463,3.0167321788035153,6.176340744189787
3,2,6.586249995912082,4.6400654165171575,4.577139333116251
4,1,2.2507573008532797,5.74572123119087,2.2058966529365827
5,1,3.9886347716379564,2.27845670904082,5.384963866503739
6,1,5.318816906166282,2.2612854548271315,4.591325861095733
7,1,2.104699502653546,6.113461554915805,4.040954445996341
8,2,10.097229926639798,7.268349156393717,5.120156085121452
9,2,7.065161159899769,5.186189759234232,3.6412265556642254
10,1,5.05671064362268,5.862202055047436,7.394964587474749
11,3,8.692324924083904,3.2118557672935273,2.5698868741137124
12,2,6.690706846136309,5.814370756838706,6.178101670040009
13,3,9.864984606418057,7.1188539614286555,6.6487871126996305
14,1,3.166828900735755,7.074182631204043,3.2279263251133106
15,1,2.5175055031061833,7.097361504601168,5.944662842035761
16,1,2.7568660385536283,2.060822575552528,7.666476636904096
17,1,10.061419093542083,6.826606179656284,4.026884469180115
18,6,4.316391470993473,8.413651627970616,5.260885245213915
19,1,8.055803221228036,7.424630747468425,5.683099012184238
20,0,9.084975494344903,2.713606936275673,6.0790342387549865
