T,FC,x1,x2,x3,x4
1,1,6.195196563663017,3.901248197764067,4.337226154881299,5.458906155461872
2,0,4.863432267933133,5.616373215408004,3.3629681399337024,7.879878258603121
3,4,10.886448767722001,7.1395769481881235,5.016109689141667,4.069967396978262
4,1,7.597660324539538,4.940743073786709,3.4183131575020536,6.228785276221078
5,6,7.165016459176394,2.554146208454382,4.951896520829045,5.08838359666937
6,3,8.143791620868555,6.436382296898178,7.0488558898752585,3.7846204312253073
7,5,3.529472228142872,7.194044504805787,6.080613218016335,4.353180049349244
8,6,4.3269603506215395,6.654190194576242,8.303913974123333,7.689388277909465
9,6,7.438918845325254,8.409848283190057,3.2548851306988653,7.276308956093001
10,3,7.626304877493782,4.822576592664621,4.270813219188686,5.045615321824163
11,1,4.022896087488267,6.360085230453757,4.492062878515793,2.4078050998973937
12,5,7.172031657781018,5.531031588028287,8.03943565119476,7.281504138460771
13,2,6.987881897125707,5.430328516735655,4.222112210820356,8.502724990496091
14,3,8.979108025042882,6.549421369312161,3.367115442609723,5.322587397881684
15,1,5.256709971068897,4.608354203817105,6.598154191789272,2.9710631206837954
16,1,8.229545601003894,3.7038471799520405,3.0479447649472893,3.708064995406625
17,0,7.059583960677547,2.3119584603544037,5.0714440028177625,4.467381209012916
18,2,5.299743962523995,4.6678202405439,5.379026263724344,3.288785100093528
19,2,6.131440350201406,5.422679790543265,3.468518107765058,2.748262092232034
20,0,3.0372487982482173,7.599087063703001,4.3636135495288935,5.271063973455354
