T,FC,x1,x2,x3,x4,x5,x6,x7
1,9,5.987809235357476,2.3159779776946,3.737624402572635,6.481571937028721,3.086027461028105,4.4292276202737435,4.498644308940526
2,16,9.490770951651593,6.120936988023105,6.122415919062746,5.708207355863601,4.2969547971052195,3.642965592717331,10.273759051070307
3,7,6.784216428192293,8.501712279036699,4.163154381696259,2.3459754555295382,7.8942566246215105,3.1559293416151326,5.1822420277334675
4,10,3.2298753951384565,4.581517411378558,2.0655162885109175,7.5183208545934015,4.651482681466159,4.7446771451290894,3.0193016668397403
5,5,6.119778400220717,3.1019513838236885,5.215034242434098,4.210420399067383,6.65871144234221,3.4187110530223275,5.065269780336798
6,2,7.006834538671733,4.573078294726409,6.1587952832729185,5.085440056815212,8.250380693233677,4.560417299313329,4.425653320246588
7,4,3.5941377778246233,6.431578368537323,5.518676865887667,3.146743068219382,7.030684527781589,6.583078941366361,8.005371566024142
8,4,3.133280959743825,7.179951235457088,3.719413255140858,6.985905179576758,3.59032138965942,8.059503541923236,6.208657992592423
9,3,3.0430922348656706,5.109242651489659,4.154016310507897,5.600293138225513,4.604307880157666,4.634900871784668,5.7291645531340665
10,2,6.706723571684265,6.0556455159471945,5.8163795614808445,7.57843672670213,7.72988221784993,3.836519838260062,3.730717617956034
11,3,4.14907383703472,6.662457618514871,3.6479957669411887,6.09883188789692,8.686796789371344,5.04753176342978,7.196374569073637
12,0,4.9371197950926895,7.86157928109971,6.4818130354887185,5.717762316320695,5.035432686663922,2.015765707677054,4.208441392879211
13,3,4.251238190008911,5.22659864122889,8.243184910668358,9.79966419483567,7.5099226223709845,4.044222968207613,7.827777035069959
14,1,2.57436389526979,5.926453821248441,2.8178058913599022,2.933793192051763,4.190124112497354,7.1355125966607496,10.55217739579621
15,3,5.704417916036137,5.297011100854602,4.283237324049959,4.435053711554,4.615518132238607,8.090581610636095,5.882244571789969
16,0,3.5382127694318166,2.220130508205783,4.635441892961472,4.374747378210668,7.016810303139082,5.506748504979309,3.0142099626244874
17,0,8.02075719448333,2.102925816276572,5.613528865270327,5.445435006603191,6.8456067856573934,6.066988662561989,4.513588801054591
18,3,2.242336360634522,5.1012264687973,3.6932710515501936,8.544547123338091,6.597436269624614,2.556601465999763,3.0347696605797463
19,1,4.513665013141913,4.157870346444184,4.47225214697297,4.128107554841328,2.660359190119151,5.974365966075104,6.477837380544513
20,2,3.959253575227228,7.8119072441049955,5.532802234377279,2.042550013256591,6.694658670788334,3.663678834602325,5.073280855302389
