T,FC,x1,x2
1,1,2.4099810171646263,7.734042488489958
2,69,2.497954465540672,7.383465733410221
3,37,7.875960428830593,5.774631994831826
4,10,3.0580449298452015,5.184994262643748
5,4,7.334611501950472,3.036637233409877
6,0,7.5931986417942925,5.789374449124425
7,0,3.4711750334696285,3.8652678294464238
8,0,7.114910723090553,5.340326154228573
9,0,4.514511562472609,3.847494542804361
10,0,6.898106410786434,6.352112991984689
11,0,6.1768152862067325,4.348537712478393
12,0,7.340970949337129,6.10262131852628
13,0,5.095915327290782,7.8622602793626735
14,0,4.688836627986714,7.227794343485234
15,0,3.0526634968131305,7.010130435146401
16,0,2.6766672874600954,5.336859775120752
17,0,2.4716226635360976,7.175314000376469
18,0,4.1343167473917,4.610132143066731
19,0,7.986326995060895,4.2622673143469125
20,0,7.486773767327571,7.212544471774651
