T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,5,5.061300706144614,7.943253759984186,2.7207472724461166,5.0535569062384225,5.506371056115096,4.058185699469962,7.692368247464599,6.727387036491024,7.292682422400407
2,121,4.111168326357402,5.990391649258218,6.274679760333287,6.637094328025873,3.6031772688433006,7.251456086652341,5.0717543934781,6.798332818283092,4.292797523346037
3,3,5.361433977916355,2.3727640415361115,3.39984499436528,6.179294992421347,3.2739163838002487,7.278807790402332,2.2137327146353543,8.860126651545032,5.821618660000014
4,0,8.785065587419846,9.475307918717007,4.852469299147153,4.592239057417138,2.5386076655938234,7.551015746279582,4.607046687979539,6.801750934438326,6.023497817155661
5,0,7.40337461327514,3.2189364852441456,7.050016238017608,3.5699148559864806,5.760710325514068,2.427719781269383,6.692954804668846,5.792434621346118,4.330883354112268
6,0,6.528747522151699,5.290899635318554,7.84526303042328,4.452470670513409,9.600972436111002,8.222217136485687,2.3325097683643494,9.353580946922577,5.192165227953261
7,0,9.88004115106176,7.190748460672306,4.460319572214799,6.387242298160938,6.109359624314546,4.1305615073882835,4.567975064003874,3.9071940854953344,5.546050679161694
8,0,5.283047973652344,4.6274209773550306,6.380455607902759,5.619354492427776,4.064601643839031,3.8365806906662927,5.022471859200954,6.642557532856082,2.1482565832447653
9,0,5.260640823299753,5.496138089991231,4.371619435825546,8.563826119464267,3.2648646205717275,6.6422035505109545,7.571634127502378,5.820355969141787,7.04682638286072
10,0,4.5878483782812065,5.465702991154572,6.3546322211218795,2.1574716448365963,6.484166935663113,6.518399925622924,5.050120064947364,3.676725047748495,6.200536229845828
11,0,6.634375426447443,6.193906769548704,3.2235353616095352,7.917638471970483,5.055425269355011,5.100940248140558,7.888264108710759,8.78475884331237,5.458475515436395
12,0,2.6828917313834646,3.1966835621816148,4.032212282867711,5.365339493366127,2.6133760302321605,3.6352289287098163,5.83471637683854,5.251594132045588,6.7735602180505605
13,0,3.083427714627539,3.0406707068463317,7.3367672442353715,7.004415738673196,4.372740246277946,5.172298029026601,6.595888849918265,7.102747274731602,5.736917891081088
14,0,4.5172656226874714,5.444654226852617,6.274264481221798,6.252061083338075,8.823254781086476,5.702746560848967,4.397784437059096,6.109329419975587,7.115161799489631
15,0,3.340924522932087,3.1187396843324,3.00337073721501,6.278912166424618,3.728801932866893,3.4899640904319678,6.452351875644069,7.4929461006223,6.296443923547489
16,0,3.1036442713225068,6.429705378571223,2.562003937240025,7.482165321776875,6.339592047289562,9.716972359825116,2.708774517425393,5.631270979306441,6.6918307139390505
17,0,6.3241054376500605,3.8192470312651845,4.428560952082914,6.269111583311755,2.7738066829575048,3.53113044629344,7.941499030348952,8.170081280249951,3.2766055730343187
18,0,4.401753087037925,8.08597606378686,6.428028452263862,4.396874388078292,3.321887401455015,2.6001730833427574,3.055645359844044,3.1083856002080594,5.71314341637365
19,0,7.808150635512186,5.461153346468149,4.708048165051101,5.8262047971315765,5.222994336522751,3.367644273979736,7.793776885315265,2.5079186049020055,5.841239810577729
20,0,6.581848486946874,4.141967604693343,4.467619492804705,5.065509087203405,3.054885086200105,6.392221626199159,4.60376454889799,4.128460043982589,3.3637665674539585
