T,FC,x1,x2,x3
1,0,7.111244026462195,3.5417593752301357,6.017591475743929
2,0,9.06912266583277,6.270939989243755,2.813375774133836
3,1,3.7720860543419863,3.3448578546747445,7.289708664310047
4,0,6.087356064691955,7.252234097270171,5.307393154836383
5,2,6.604632560800804,6.0358461562054,2.926379075858298
6,0,5.059640437333546,6.434768110503345,3.4123332722151734
7,1,5.0436383408050185,3.365886923737518,7.744323120855825
8,1,4.405186921948297,7.8056100374875665,5.231972110998204
9,1,4.278447561547872,3.642012263686721,3.4618506208882907
10,0,5.154042595243073,3.7067069460757622,4.759305808935926
11,0,7.198332450693211,7.09162097694896,7.154744392318392
12,1,5.420492050663478,6.6585929114663145,5.118119779407662
13,0,7.170408329423358,6.717566992761543,4.962322677187462
14,0,9.64144902011717,2.514869211162782,4.523277200715415
15,1,3.090849709220759,3.267101323903753,7.8784609905404235
16,1,8.495194705403556,2.453321578565763,5.294635196747514
17,1,7.473121441609024,4.114836541978359,6.818775165513608
18,1,4.719289294164058,7.266854685740601,3.9412668707967873
19,0,4.1486221911996,5.935152315145518,5.595997952782641
20,1,7.269138170936513,2.100410881938534,3.143535424348669
