T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,4.128539789568165,4.883149142657716,8.333556240901824,2.2805767393421887,5.416395479149171,7.179025742631772,4.065018752253508
2,4,3.4899487320624636,2.084486216618028,5.617060332454809,6.6706510868438285,9.318207566789335,6.445225550400519,6.904614137107681
3,1,8.777406352360956,4.535227576587908,11.672232501915513,6.9249411889194725,4.782805302730521,2.6739182234235037,4.547546207575782
4,5,7.33960186035579,8.211496493923557,6.581650943994737,7.647063521138656,7.5440226826265135,2.005446818266712,7.0862990942878845
5,5,5.228591337582305,6.772361821491278,7.424310241799223,7.108171700703389,3.9532413665313904,3.685502823350015,2.0262627852712467
6,10,7.163881771009833,8.921263169540776,2.06127326831403,5.104788686015674,5.733627431619199,3.145533317687099,6.5631550125614835
7,5,4.3984980345742235,7.838452727445948,7.00976176245862,5.0856411769024925,5.240423264228213,7.424053068098642,3.41003834263971
8,3,8.316403107890151,6.025068598006918,6.602642952579283,6.54721535439448,6.184380249519383,5.795631845930733,3.647565503231614
9,2,5.231745561971595,7.064694985523584,3.1386637901663352,4.115313046388195,6.320742839551366,7.7297336673897235,3.8966278919678867
10,6,6.093161539903129,4.299297899071556,5.461201103010838,6.8568167146264924,6.456825262782948,7.573152740859078,7.668052657764037
11,7,7.2180636959280475,2.134448168827539,7.629742002845394,7.382281933513613,4.7110925422854155,3.06985281985622,8.362489242048394
12,5,6.428395211933307,4.1437792143237155,6.7260024749791665,6.363537300893473,7.088341552022255,5.70797670873769,7.119699626612021
13,5,8.035751459035383,2.3335907565826983,5.114730131213657,4.313958054595846,5.836415237959771,8.843413375564268,5.208386842696166
14,5,6.659386126822059,4.067266303382087,7.447263608791139,7.997044224633115,7.859820482760755,2.6121863771751115,7.280807770541543
15,4,4.481462975944705,7.127946271823319,3.0480633812552567,6.061534016325696,7.550670503611283,4.763525601253198,4.483892289916491
16,2,9.362896431507373,5.147044247720143,6.433540414188165,4.827107810916376,4.301996393895188,7.116802517674663,3.6110693983232656
17,3,3.9554123964489154,2.331014429863236,6.0442560348002505,3.3201565143484038,3.853865370267531,5.38796123321034,5.046211356131074
18,4,3.433549536558305,3.4251829758973718,5.347193763079059,4.192512050568868,7.932890302286614,5.119782603095999,2.112698634077817
19,4,8.474618350977934,2.425266618311559,4.6544032873124,6.727042846419093,5.265676243486681,4.493947432930675,4.4680455728114765
20,3,8.432579596142384,3.178003684589456,4.164187780716208,12.078432838119866,8.101621338718559,5.705245077715678,2.077107299203851
