T,FC,x1,x2,x3,x4,x5,x6
1,1,6.308456826436499,5.72807003087806,4.728485291019079,6.284352492640457,4.906894340129185,6.285499008337223
2,95,2.101299767375776,5.961715050586888,3.615279840393837,4.874395209749999,3.751101611951884,2.7956989533468537
3,32,4.800209817918408,4.07077187099742,3.505849781465968,8.30124560653267,2.1408635567849297,6.014757446078037
4,1,4.378138746041062,4.0048953554595546,7.2083006959914195,2.909267133482551,4.747568196104609,6.493794110133722
5,0,3.015281725083052,2.239754140906822,7.141721809531755,3.1723577687804427,4.117088748584956,4.05005712045038
6,0,8.549024115959089,7.057969844972256,4.647163586225266,9.285452996859501,6.736446346521706,3.178743152993344
7,0,4.340781687681603,5.640832795540957,5.113644921705655,7.10519252068112,5.406324487952651,5.8217144078155565
8,0,8.10737981975767,3.3575153477114505,8.174414443049889,6.8376840044053395,7.947379320422617,8.527821615178631
9,0,4.180520434708345,3.07106182071382,4.427335218256501,2.116371223440233,9.435419124580013,5.30518536191397
10,0,6.3495901255306935,3.349910898470936,6.21080707693992,6.860105698350884,7.227978981880761,3.1966887990214805
11,0,2.1106613739424085,7.373160643825397,8.224919233909352,3.587657119966156,4.461047456770359,3.7308282469115537
12,0,6.175416250062034,6.142469893621967,6.60669315852322,7.529622152566628,3.7462478250995,4.3489377397800615
13,0,4.741633920469465,6.85976087489794,4.119971134904367,7.874835766384084,3.369813071159441,4.97595003181628
14,0,4.145290544813445,4.452895481365346,2.351132154665623,6.078985016199593,6.099499873055177,8.087737078007354
15,0,6.104541164850623,9.02777851269839,7.027344090560076,8.46516488092043,5.949167663040633,3.1476337390737474
16,0,7.408419625775977,2.1875743570917434,5.009315862643312,5.661678208424455,7.372827989754046,6.142758342140249
17,0,6.064589916533716,8.168801816695185,7.065386134076271,3.012570807039812,5.385003096794869,6.348593942232947
18,0,6.383399574287045,2.3482749325142667,6.328849235267451,4.773676417025352,2.3025678459371526,4.818572652735897
19,0,7.55505876349588,6.79805811897969,3.1654503869321435,2.46164545124428,7.256380231162721,4.008847282616127
20,0,2.2448291070544384,8.039917638321862,7.327801634261338,6.602379025785843,9.264149349314227,4.022778585747515
