T,FC,x1,x2,x3,x4
1,0,7.328169539657755,7.577754745566652,8.341769732378925,6.862041935895793
2,3,4.1949107433793715,8.718582749364309,7.162091027217105,2.5721831859557867
3,4,5.294723160464606,5.720304076498788,3.4526646139591795,3.0880497732103906
4,1,4.212078682103888,6.447935289524153,4.3724205567556815,6.107418680915968
5,5,7.299281764664192,3.3664804499097394,5.166997882834374,3.163200339978516
6,6,2.5153791384566793,7.384522856815108,7.084152174307919,5.275035391153359
7,4,3.5847579390450166,6.613704918576451,6.474022983538492,5.162880322739383
8,3,3.8713287488074135,3.15862985053223,4.555642983894791,7.032321049724136
9,2,7.528397455052472,3.0955391343699743,4.402693584183039,3.2190111222945443
10,7,2.029013801446511,6.870595747787485,4.160937500984133,7.456619652747582
11,3,5.34038477750329,4.311794817190736,3.4617640381752626,3.4662584256503504
12,4,6.566912826441015,3.002196591447646,4.477420861014024,6.171561600210444
13,9,4.939849002174778,6.382063434670536,5.407480313440794,3.8106382775522283
14,4,7.738514141570439,4.212709567863973,2.1872552616321173,4.6408999660564305
15,3,3.0683748141801233,5.832540809596562,5.059414064202071,4.074859768963265
16,5,5.098711719335701,6.765869107602469,3.0719405483629894,12.145657130664027
17,4,8.887238883135394,5.087827041177316,6.128434298732271,6.938507093268634
18,5,6.4760825370329185,7.755589153145396,2.0880807654952935,3.8325582820218163
19,2,3.9354711936787856,7.170182076443192,4.265955035033329,4.8896368812611275
20,0,6.168373344437179,3.2345269610064915,3.559415166131946,7.378226859084773
