T,FC,x1,x2
1,1,3.6586507092710905,3.9042293170610045
2,1,6.409181410955364,6.073683013642166
3,1,5.390653092881408,5.737139340364727
4,1,7.365564699627925,3.288415398578993
5,2,7.4594705827158165,2.8104938601991205
6,0,5.63659107623475,7.472327516496631
7,0,6.93974658094481,4.473477836012014
8,1,6.404690150695948,4.660643571708858
9,4,5.43517639778392,10.899911156500819
10,1,7.2058819510930725,7.671873160784762
11,2,3.3705442130855765,3.0626562219228877
12,1,7.314558087044088,7.379559081499306
13,1,3.1364510691629506,2.249821674040182
14,0,4.606963416643686,4.168572597971289
15,2,7.220769465282365,6.984394229383171
16,1,5.135349139724499,5.317335701949571
17,2,7.0037813023602595,4.739139579411447
18,0,4.006338967064674,2.3094021885604694
19,1,4.718013662573875,4.462069104504092
20,1,2.4591999686839947,7.695741909678231
