T,FC,x1,x2,x3,x4
1,0,3.319105036733748,5.3077813930709405,4.291231814181833,3.6267281217265896
2,2,5.179013701860495,2.588675460907047,7.793617332227449,8.260919439477423
3,5,7.062690088907731,4.512381513836312,4.788920589979943,6.4985897201616085
4,9,9.174197947108715,7.45453458084305,6.686972690285273,6.035982244044623
5,3,5.028585947824168,4.3050440460026245,8.956068925126662,2.4631957028124343
6,12,4.39915568070319,5.451181146100002,4.743999134616725,7.753509974004763
7,3,5.198359374397753,2.8353066990903404,8.663435868231218,7.967329104139837
8,7,2.297737829753422,2.734567385185372,5.309723019112441,9.323156561759125
9,3,8.900162836578671,7.204584641697133,4.911590875255615,5.164189288182701
10,1,7.396756779950358,3.3990583023788847,3.538853937432009,4.504475262059486
11,0,5.344125464805382,8.803359974288957,5.342058806299973,4.032282385806642
12,3,2.11512163101161,7.268262169668637,4.4166219367649395,3.791418719180988
13,4,6.270854491077657,8.626127805100358,3.1686920248258383,7.933747361137367
14,8,2.0291800766556194,3.378712428815758,6.265827215839547,4.710284772415146
15,1,5.5814020164837945,5.337505192337168,6.397777751049565,8.094763915724812
16,1,7.862900571108424,6.644902004117921,4.570947190985675,5.757586239327705
17,0,5.029958886927781,8.38880628872748,2.7238694679940934,4.138494067178782
18,2,3.0808085445024376,6.469073360173769,5.385310088914655,6.930162299388139
19,2,7.657168244683948,6.731504981457415,7.022453139529155,8.325487849737284
20,2,5.554542282607967,3.5606753966357108,5.083034892813181,4.069187577733328
