T,FC,x1,x2,x3
1,0,5.848703842811766,4.009956290278759,2.1183188524159418
2,2,8.68450014058777,2.364505020989492,3.156189376566383
3,3,2.5686983708064313,6.1424041449291185,3.002432050843557
4,2,3.1189488985096094,10.229686385703307,6.96667081373157
5,4,4.201153374053045,4.005979272263319,5.693491042920398
6,2,2.073825887361062,4.102464526894183,9.431642541010094
7,4,4.392110094534602,7.905463745578809,8.271840242344343
8,2,2.3339715626452295,6.348858543382569,2.2220291678929422
9,6,8.459727524675422,6.866998002826911,6.417868313072377
10,5,6.161277635826358,5.348093870405995,5.229136119377431
11,2,8.468175355945807,3.443276843630748,6.026144102037471
12,3,3.5063116803040653,5.968608429649629,7.466036328964712
13,5,2.101054485992984,6.363393460756183,5.249317154619322
14,2,4.462562740118557,6.015669833070268,6.383980017967698
15,4,5.991969624770754,4.31422492037305,5.091929320539239
16,2,2.770682034426601,3.1402521004533903,6.008439821546658
17,1,6.523796875975084,2.2727871353677616,9.025217087035202
18,3,7.156669095069065,6.388510900840517,7.206318850404114
19,4,6.590539863039554,4.2225474256152085,4.953763886313562
20,4,3.0874061720900885,3.1363282752953645,4.894783811329944
