T,FC,x1,x2,x3,x4,x5,x6,x7
1,10,4.8304369354448005,5.521101441857162,4.524776925767265,2.836693132208173,5.578594933311403,7.659679774478536,4.078864260517039
2,6,8.874330776450789,4.012105013315472,4.310000242043046,3.3144744130420687,5.506090870801761,6.785521002530439,5.041668731074276
3,11,6.756578787769984,7.949482882970186,5.376934176869832,5.303005026186169,5.138954586689321,6.0033843328244725,5.613836998790737
4,8,5.359037413606567,4.197261392260129,4.269992250164578,5.16685456008323,7.53600849864606,5.540518959081622,10.735487109576267
5,4,5.767641315822202,3.386892142518482,3.052684323701677,8.011349406945238,6.28379052955838,5.343614788820398,5.848454784437449
6,3,10.051936462542733,6.215411298093567,4.7283052050988505,2.9923768113849225,4.527111461710275,2.426851719401984,7.90264776531363
7,4,2.9718254661018344,3.879279540398467,5.556660336495019,4.146865898526693,6.463105802379537,3.349490508020164,5.969936567786051
8,1,3.8611151341728904,2.2690344911368756,5.5262657577563346,6.120672483975319,6.762461653888952,3.4502961267017733,7.423470082326957
9,2,5.8502191492713305,4.488763937770305,4.728950475150914,4.35409604797988,7.504124318135082,7.592593977927315,5.900775442221953
10,2,6.273831108124717,5.860059473716424,5.592902501020172,4.136318692706109,2.0089475632439466,6.099428693252467,4.282799252402201
11,1,5.207972106065563,7.406584023899425,4.22396044916003,5.269467481207142,6.2663734342662085,8.436021984482773,8.18355749453644
12,1,3.0276376764187427,3.610528109930055,7.430560834462431,7.152249690763178,2.019338593019631,7.5129896106767795,8.011574504133467
13,0,8.455725614000796,4.335490411433336,6.1184234845968035,7.121902398067125,4.064650579434353,7.641144187506383,6.0511327269798585
14,3,10.878786312144726,10.43034219252729,3.6962235332538462,4.987394776265063,2.274092114833575,7.1836092900593735,8.63022673190504
15,0,4.360467782928624,5.806894654296908,5.45191658360984,5.007434025606018,3.5041021303270847,5.4366918333639545,6.463866764570189
16,1,7.699631091771623,6.811690961804366,2.5896659724684845,5.937669190723964,6.743912549442424,4.862405581262809,5.083718627541523
17,5,7.381149679574739,4.373961649870188,7.991101603141385,6.191579609860495,7.244947537904499,7.179050864521375,7.739167953525653
18,1,2.303026767152634,3.223171945488717,6.135566726441428,4.8856231161275625,7.599637675654927,2.151476255887611,5.90924118075152
19,1,6.675046546723985,3.66383930035952,7.511618267063514,8.323195532146695,8.751219940368454,8.619053838284291,6.077288282945733
20,0,9.996218257780349,4.407016843526877,3.408993472872738,6.273945348293323,6.201307308567528,4.749008852869731,2.7576064391608988
