T,FC,x1,x2,x3
1,2,8.543115602384082,6.995113442929639,5.970173686903271
2,4,7.121705652656525,5.112738684026373,7.877361420716687
3,6,8.170616032220794,6.2614561630730465,8.940081067105563
4,3,2.098963337284411,7.780779043992467,4.16038562133871
5,4,4.105928207648907,4.350798063122359,5.926128864003314
6,2,3.694073523290055,3.754400242370587,4.013524327852082
7,3,5.238376668823201,3.3260371431157716,4.7601028786524076
8,5,7.698379237275679,7.41788632608665,5.422458143812335
9,7,5.593541770421053,3.4322208275386474,4.394467909456177
10,7,8.847610592557974,7.18197680733716,7.354240796136499
11,3,7.002631981812007,4.230520948143813,6.672932120922592
12,0,4.199826848177001,5.052739265694541,3.1019613126557246
13,1,5.148766073347618,6.716690828394261,7.9221464111833715
14,2,8.2219963271538,2.8444741095981625,3.167350554180354
15,2,5.32869542850114,2.0995629649399823,4.163732023833941
16,5,6.570632021036897,6.927443358309167,6.191687308510289
17,1,5.097152818885665,4.23456420426102,4.511480364613433
18,1,8.757488216026792,5.63329273280214,6.5684812379306585
19,1,4.799502398224837,2.6948007585684124,8.934774404220425
20,0,8.464301643536752,3.7234207526404557,7.074001979604276
