T,FC,x1,x2,x3,x4
1,2,2.3772388910243394,3.522013104506568,8.237205101704191,7.610077358073733
2,1,6.869308413266576,6.648779715053048,3.31045057187477,4.151406737194681
3,1,4.54807439697044,4.665820617077124,4.4169755726031585,5.029611417513635
4,2,5.17366133111984,5.907600052517233,3.090974702660438,4.918201005422432
5,0,5.056921918472744,6.601300993387649,2.6095365401881603,5.183265498153808
6,3,10.209008967939015,2.9963861372614873,5.379739396641995,8.519500642124473
7,0,2.2983043705243906,5.564399111831834,3.8991740633122514,5.213198914593148
8,0,6.673024602718199,2.523357632171124,7.179616355807625,6.638130877730818
9,2,4.3433375117194455,5.810500126106294,7.549718016058441,7.144125518499917
10,0,3.4642817899766047,4.692379672815005,7.2222192578003455,5.9603658964461825
11,2,2.6080332295080146,3.1122257467244565,3.63456035478019,7.3853818029055525
12,0,5.166716480159227,7.156612638550392,4.346521928448165,5.066207182963028
13,2,5.472819643744003,5.049058528714109,6.523420069035092,4.061753951830465
14,1,5.576158619048604,4.25040764331141,7.901448343198177,7.716784322364704
15,1,7.104165540410362,6.0209179669268815,7.143204904025381,7.051969003372793
16,0,6.907591971627909,5.762960402337795,6.792003516238447,3.0589694464389576
17,3,2.8144867634297768,5.018257914187167,5.990680968421556,5.812932218745021
18,3,4.722328022170982,3.2084925524995445,7.167723217796243,6.775746495022718
19,3,5.063608588634397,2.5519810584813802,4.052816103815533,8.433508854170043
20,1,3.6378900528695515,5.063494298707589,5.664353372776203,6.0975343028444735
