T,FC,x1,x2
1,8,4.030336075370675,7.895910116910539
2,7,6.040150139345939,6.0568782027509185
3,12,2.2568220913385133,4.734750357724713
4,6,9.147440292004697,5.330257658626178
5,1,7.345441725293455,3.060235056734893
6,5,5.633760761703912,5.418750466173057
7,3,6.374157058929686,5.100075760162798
8,3,7.2537018090899,7.615833382803498
9,2,6.600194023574989,2.032934390687561
10,3,3.2648021552337654,7.050646146574713
11,1,4.0356091211713325,7.768439537387134
12,3,4.8474545216718,8.193345783472976
13,2,6.962122728399938,3.5585976978072917
14,4,5.992428460634492,2.209449135566609
15,1,6.005807670398795,8.706739485838854
16,2,3.0845886802330584,5.40546604854111
17,1,2.442523725562971,5.290605013450999
18,1,8.146818873591995,5.679973071890103
19,0,7.539186166200498,7.079846755955909
20,4,2.082969420109492,3.531243993727134
