T,FC,x1,x2
1,2,4.165019220976896,6.329008585003868
2,59,4.065059417039564,5.247170181304363
3,20,5.2445399296852795,7.605155411578272
4,2,2.288829108810053,3.2268668267044847
5,1,3.7283123654176644,6.048703439194591
6,0,3.648217422885639,3.2095436288965096
7,0,4.85785018137822,10.455625497621588
8,0,6.925983399395745,5.960781010256585
9,0,7.064924130825966,4.427039707307071
10,0,3.334971965164577,6.562642144790082
11,0,6.940884699421136,7.307920795712334
12,0,10.683747332184575,6.738767630882308
13,0,9.425051975025996,4.003162621419152
14,0,6.61055492159172,7.2793172461477695
15,0,2.1300972413831496,4.6755892332763445
16,0,2.481171133653419,5.528694614743887
17,0,2.1108231528349632,8.61206561422594
18,0,2.6593742687553426,5.012695031060393
19,0,3.0929717073264147,2.0241621675831953
20,0,6.099407848331258,6.173113381969637
