T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,17,7.787307467784378,4.630672504678061,2.106617151380319,7.0049196009360415,6.361834714353953,3.0470646606229437,6.708874128689427,8.01544102943042,4.001530984142961
2,21,5.182993255791183,7.615493299837042,2.2952668481784575,5.661853541440373,8.907289514777808,2.7785785770908378,5.00862077521114,3.9778078478468126,4.760051115246274
3,10,2.8963411219770085,6.389862475767592,4.0646468047584525,7.505082798830528,8.153790330844878,3.051939101553638,5.899844193115367,6.294000449019535,4.726331941723623
4,9,8.522316652037949,7.026591933767633,5.129125015320114,6.1920387171051035,5.2162824326732435,4.462234196436167,6.240129174385578,6.051569826948717,4.1634291967368195
5,12,6.244196882472978,8.594153614464604,6.805727480706429,4.750358080250767,6.912286965692617,5.013125201804088,9.982659053842905,7.265497852096986,8.663692339479223
6,1,7.231948877550418,7.106900912478682,7.332589936870945,6.217612356795732,2.3745496997277105,2.2808989501058035,6.5275433385185,6.129824230578221,4.90974448944059
7,3,4.5722935301421685,2.3274406563732537,4.086975988164183,8.50973404470494,2.8302895711657907,6.018649595582454,12.060926788778007,8.307407291882273,7.736491021556051
8,1,4.622100264101791,5.403061304495912,5.920771444469713,6.055057522540133,2.582319574884407,5.1009299829929855,5.499306976158927,7.415222185070779,7.22460909838526
9,1,5.7071818843135125,7.192653928018031,6.592280765302071,3.495011661647186,6.4245905745457375,4.8643892197106435,3.7829881172713073,3.4184621574906884,5.515412438066237
10,3,8.191490761551377,5.128266419877627,2.2269195622955706,6.466277109282411,3.348232944221936,3.445279663831908,3.2759491073384326,6.1095859621002715,5.074358626410256
11,0,3.293089099207485,6.533107535999381,4.390831219766203,6.506168994690162,2.6806429163181855,5.582340259846857,7.7253529595236365,2.234428158020898,4.009365987332358
12,0,2.8787811751336676,6.093264324678559,5.453247700855141,4.827597952409502,7.300127431646996,5.37627724763254,3.2039426671350086,6.07041626061197,5.228696674187094
13,0,3.179129357919051,2.471559529207342,3.124148248039372,8.412296920959552,5.161107178498108,6.860647370876682,6.207196492889655,7.983214929790807,5.900207749834651
14,0,3.7529231238252763,4.016824221839017,5.924873557055215,3.1162372151183897,6.505466909657623,7.985791757745136,7.603475401065147,13.976575132125705,4.1771713020298815
15,3,8.086883312555608,5.458694315934818,7.683066094251219,2.0407536731237244,2.073442151879504,4.1429755547323035,6.3777021455097636,5.435465361297752,5.0777170094562365
16,0,8.609489468571388,8.644029860271527,4.452092229004758,4.013902900819592,7.359785835884324,2.960298265702324,3.356855407252806,4.944276256285487,5.216570712512705
17,0,3.6367522387611277,8.656791370209692,7.91990924194224,3.4147463863105343,5.052329529483781,3.2543732197244797,7.159042426060788,4.200686131320201,8.219370962040552
18,0,4.808542978713329,5.479691548310985,2.032908719214062,6.470978243354842,2.2089159575886845,4.971448990573609,8.424904080852844,4.1231829010445855,6.359024686064654
19,0,6.5297357469512525,6.108607575421245,3.4096571205924766,3.713594577840949,5.961196550053966,8.059835679749636,3.9472453347718317,3.3647474881139834,3.353909268969976
20,0,7.401634294533439,2.230162887589511,4.46764539328112,7.074024938641819,5.615782820755067,5.844634374098858,8.02285968404158,2.1364749479085683,4.700053192911113
