T,FC,x1,x2
1,0,5.394963493204185,3.387455349127762
2,0,4.548857851054749,7.23253794880921
3,4,4.411903498816319,7.673776753527926
4,4,2.5300215770741175,5.038566303006465
5,5,8.683608235084641,3.275128180671771
6,8,7.053795693818689,8.705153695353705
7,3,5.291882763366118,7.0997935437267525
8,1,2.4036471181545256,2.645802234906853
9,8,4.14873163295224,2.8347831176448572
10,2,5.594309194758327,5.761703376356294
11,8,4.215271508365085,3.6022396000857912
12,3,7.135897515094778,6.76645688050639
13,2,7.77510291015017,5.759820894991944
14,5,2.0779475850265676,5.222126585480939
15,5,5.239494825106839,2.2838393397923253
16,2,7.997350269165189,5.998255503736971
17,3,7.911030132555432,7.451314846272701
18,2,4.156513049099583,5.4167777901152645
19,1,4.923438798597075,4.517476357845909
20,2,5.7320787084150115,5.32200127219386
