T,FC,x1,x2,x3
1,3,4.127018749090121,5.935378045920602,5.893297273845611
2,1,2.8820209681262323,8.929486806086118,5.093702348379089
3,4,6.640302466802939,2.1388330836079046,3.8343184516568227
4,1,4.096972460811015,6.23740927212988,6.105017837284675
5,4,2.3893265464237547,4.8943645194256025,6.795575275866955
6,2,7.4863810227973335,3.2064806904307854,6.076238038093978
7,2,3.312446504242654,6.314209745700503,4.906443855078961
8,1,7.176326765015351,6.734951527838464,6.409798379965981
9,4,6.515579359477485,6.308655015884194,3.61670403159551
10,5,3.324606292837685,3.138948711204012,5.8383239557354685
11,1,3.5343498466980092,5.962045848640782,2.344378141695832
12,4,3.2966340568689594,7.385620453334016,4.4660547864000595
13,1,9.523281884440856,4.22449410599171,7.350588841496271
14,4,5.229894972797117,6.001035469032586,4.1235238282118
15,2,4.176949269705831,3.518250255827648,7.1102342679435075
16,2,3.3986046809502573,3.309880834717334,8.883677143564972
17,3,8.887585361221554,7.050145684937441,2.5021489351630177
18,4,6.217362353032808,2.092243983511024,3.2600049783464935
19,1,5.352902890137293,7.668769296721172,7.229508859713975
20,3,6.4619311184378665,5.88779879868338,3.3015951369328986
