T,FC,x1,x2,x3,x4,x5
1,1,3.2850019286425454,6.173936842748982,4.390552317138733,10.694049184581118,3.493361147192358
2,1,6.406444145911086,5.099206452535272,2.0839946725907414,3.0222087765500563,5.901864611441128
3,3,8.626430900795686,5.572392906773343,6.087547980488026,9.092559369403372,7.598921895651886
4,1,6.191068872967878,7.527189769103926,7.129630963922703,2.0799996339274403,7.8440003629394
5,5,6.102620587972707,7.135004748773076,4.452910018242201,5.3636664817806965,5.447365420089988
6,2,5.929291634958918,3.3512959029224803,2.03930397005692,3.836267849333409,5.125608358843219
7,0,8.86656826527006,6.5151102415081725,6.061800078446246,4.7124674952585694,4.623726133292706
8,5,4.7693112284909205,4.061225110080669,4.504750902258131,7.007251867520034,8.371319661545117
9,4,5.821600975346068,7.503741207538255,5.659549176840541,5.816622703619297,4.034211118252115
10,2,7.411484315961523,7.895988144744008,4.346086393579336,5.398485406782031,6.219557285400844
11,3,4.928667330901608,4.745864620314212,6.986240164430936,10.388594525812932,3.975943933295266
12,1,3.0747908453121147,7.491931339627055,3.1445109858452787,3.4838118409537975,5.325497119177577
13,4,6.267634669062679,7.392072763732834,4.406347142709378,2.9419033345466534,8.038103282318305
14,0,5.446219910274141,8.870389930926349,4.054137667014247,2.4257300296945514,3.3851018161303967
15,4,6.82270396807928,5.257125716139548,2.012874048791052,5.494143564247552,6.089973324711257
16,0,7.979696431956681,7.710577467785793,3.382080439235818,5.096312955672333,3.83995056621848
17,1,6.066616607064109,4.476470789137966,6.9733365697951495,2.550225329406895,3.3341220648143692
18,3,8.170892134110813,7.260608166931514,4.872976357161458,6.170443889541048,6.056110485918657
19,1,7.05103840281133,4.411899823235894,5.212260111311354,2.3415736167827728,4.461461598284646
20,1,4.686067773282782,6.040476474140863,5.48404781458329,4.611009255958845,4.509052670488209
