T,FC,x1,x2,x3,x4,x5
1,2,5.1988113992284735,3.4447275855740966,5.936598174331735,3.8796366443684653,7.00823647296457
2,3,4.931154439753465,5.134267672196165,2.219644048002467,7.433876408125799,2.5664369102985516
3,7,7.3260098421580135,2.2190995437674106,3.176810672250393,4.137172034628132,6.224915287006324
4,8,5.609977043156309,10.099183955242976,6.097136482013288,3.1615366408035817,4.34701848634127
5,2,2.3303848417492583,3.292481396454935,4.544594387803583,5.209214151124399,4.086294426642873
6,7,6.002468372370632,9.045976597148238,6.823659612409118,3.2687756481896466,8.372144627129936
7,11,5.2530079003186945,3.9583867062237488,7.744212276441861,5.990048101793439,8.759535168689471
8,6,2.3630798568648963,6.1801379066565545,3.257368992469768,2.135933369089285,4.562737406245205
9,5,6.885244861031081,5.055963069267484,6.715441141109717,5.306279325948188,4.613172257399444
10,10,8.513743729238646,8.970247743731997,5.296640550046427,5.4928253213188105,9.611118963333443
11,3,5.000892229352535,6.969643934328791,4.237858121399145,6.823208133553919,6.403092659821598
12,5,6.09358215399114,6.555255373885375,5.526796941571839,4.599406055806567,5.591352685383522
13,2,5.250559726262615,6.868489808735822,3.120792373555461,5.287037816792907,3.5360870898740977
14,1,5.2827263960840884,6.001463704872841,4.997130124313674,4.65533675585844,3.636409764664676
15,0,8.285978815296478,4.218684580804921,5.663939641952614,3.3328892052314028,4.184845341567361
16,0,6.427776310332794,3.724076887588346,3.294793151277861,6.813027073150444,7.5074723634044425
17,1,5.103940233135614,3.8363359379125983,7.261976096448001,6.627698322437981,6.41845849806921
18,1,8.646588743334235,6.487290052444287,4.4443894198356615,8.104267102288839,5.8588352932081165
19,3,8.506908691170977,6.8323603637409995,5.130605268757286,4.466281863333453,4.42215202120906
20,0,4.531466867406307,7.352022789683103,2.38503428037856,2.177365125592634,4.795286780123347
