T,FC,x1,x2,x3,x4,x5,x6
1,6,2.876023391268695,6.533683446105565,3.020695927216106,4.960091753384442,3.457318412924453,5.197124481623056
2,2,3.9954721522322796,5.004876254116741,6.393257438401877,7.948844239463084,7.203725272509953,2.4250949918312372
3,5,7.10086623820504,6.769809429260068,3.411882057047542,4.615698264040363,3.657277240555187,7.298484259682304
4,3,4.030920884928457,8.289620976088033,6.276314095313921,6.33454087720478,5.791631811714865,5.635902360177258
5,4,4.74208675170069,5.077887715854608,6.393347845731576,4.230201705453423,5.727705157416178,6.0007160824631605
6,6,7.032310357050615,3.9758193429901647,7.689258951801142,6.567181202192705,8.040198212865693,2.850622807088768
7,1,3.0649407100048514,4.175449309308654,4.790387251562058,3.786010221556955,7.589482915279537,10.439118363907623
8,6,3.1934708259113367,6.7160329786976485,6.071553535307687,3.5676360460301373,6.145140454675602,3.1569768653832586
9,5,2.8003230785126147,8.641117026229091,3.0118611436393596,13.296961076130009,6.686343558857515,6.0195707409898285
10,1,6.556696678873648,7.305815265789421,7.2161398746610885,6.001427516173334,4.697746751332169,4.068938581588618
11,5,6.257185283295045,3.777398502260528,4.9098978510038105,4.228923863225249,7.8180574269812,7.149543228467399
12,1,7.976332041104372,4.203858937440865,5.569809752313005,7.276512923912165,2.8774044017177633,2.63722057873685
13,2,5.090338680551511,3.345693561729791,5.195560328191764,7.701656429132697,2.930044638526071,3.1053185708166735
14,3,3.1867336542212215,5.015221628356649,2.8034622382729113,5.255105974200847,2.4595375825097445,2.878867042765524
15,1,3.4964445038382603,4.803787924137161,4.214432846583434,7.391618434041915,4.0987532997941525,5.7097361677341345
16,1,7.55732058042751,2.5700131617815565,3.184883477504405,2.123366574609684,7.417494114626577,7.53450022948725
17,0,3.9819101094525022,4.768198788774129,7.882059995640707,7.035435063098461,3.117515062142544,3.057794023702875
18,1,5.70317954039353,7.091969556275545,7.282766994351672,8.886042433886995,5.334002788423039,3.7739250983162713
19,0,6.526945500376929,3.0029649403081793,4.805419103435926,4.082462101732588,7.707476233863984,4.390203578630881
20,1,8.515923875099377,4.610067131597699,7.39299242901061,6.298967088768876,2.5851050452563973,5.407620227518804
