T,FC,x1,x2,x3
1,2,6.601623424014114,4.978688571433911,4.746244792512664
2,9,5.190771760759576,6.739504627533493,6.189919225344662
3,10,9.764639582255496,4.452592622951337,7.29937261667453
4,2,7.726667041089743,4.464882598837235,3.418035638264524
5,1,2.2485703325949666,5.571179302703605,2.7299710784450952
6,5,7.411869764956131,2.3671530811900174,6.983029989508323
7,6,4.209882606740546,4.472406979145992,3.2441566411196203
8,4,3.0320673551426207,2.655757788581999,7.229266801406277
9,8,6.597204845981148,7.021731931568973,7.813333949483382
10,4,7.0725411480570575,2.535268705865738,7.114658102708525
11,7,7.17152664576986,6.403696378321545,7.2523455549777305
12,5,5.058761722163618,4.13466451708959,7.7703591291033245
13,3,7.289773711764166,4.362817078311508,5.779940402745183
14,6,8.147698548039974,5.364928527463549,7.662650392945749
15,5,6.844801544455937,6.281873619965566,5.342986045766172
16,4,7.14136460961729,2.5121249207156953,4.616322103203289
17,4,7.120808964947749,7.332053835767501,6.034181887150549
18,2,2.040828295909927,5.021419836307581,4.106316072874546
19,1,4.001578365482452,6.810925843282905,5.227521555817191
20,1,5.02260850354108,3.5078762998939075,2.672920339264889
